srcMac, dstMac, ethType, srcIp, dstIp, ipProto, srcPort, dstPort, protocol, allMatches, numPayloadOnePackets, numPayloadTwoPackets
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32175,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32353,dns,dns|,3,3
null,null,0x0800,192.168.1.118,8.8.8.8,17,32730,53,dns,dns|,2,2
null,null,0x0800,192.168.1.118,8.8.8.8,17,30466,53,dns,dns|,14,14
null,null,0x0800,192.168.1.118,8.8.8.8,17,30333,53,dns,dns|,15,15
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31021,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32176,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32352,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31028,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32359,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31027,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32358,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31026,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32357,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31025,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32356,dns,dns|,3,3
null,null,0x0800,192.168.1.118,192.168.1.1,17,31066,53,dns,dns|,11,11
null,null,0x0800,192.168.1.118,69.28.91.73,17,48999,123,ntp,ntp|,1,1
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31029,dns,dns|,11,11
null,null,0x0800,192.168.1.118,192.168.1.1,17,31199,53,dns,dns|,10,10
null,null,0x0800,34.198.99.183,192.168.1.118,17,123,48999,ntp,ntp|,8,12
null,null,0x0800,192.168.1.118,8.8.8.8,17,31797,53,dns,dns|,6,6
null,null,0x0800,192.168.1.118,8.8.8.8,17,31664,53,dns,dns|,9,9
null,null,0x0800,192.168.1.118,8.8.8.8,17,31531,53,dns,dns|,9,9
null,null,0x0800,192.168.1.118,192.168.1.1,17,30700,53,dns,dns|,13,13
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32170,dns,dns|,5,5
null,null,0x0800,192.168.1.118,192.168.1.1,17,30833,53,dns,dns|,12,12
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32171,dns,dns|,5,5
null,null,0x0800,192.168.1.240,192.168.1.118,17,54193,56700,none,none,1,0
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32172,dns,dns|,5,5
null,null,0x0800,192.168.1.118,8.8.8.8,17,33094,53,dns,dns|,1,1
null,null,0x0800,192.168.1.118,192.168.1.1,17,30966,53,dns,dns|,11,11
null,null,0x0800,192.168.1.118,192.168.1.1,17,32266,53,dns,dns|,5,5
null,null,0x0800,192.168.1.118,192.168.1.1,17,32399,53,dns,dns|,3,3
null,null,0x0800,192.168.1.118,192.168.1.1,17,32133,53,dns,dns|,5,5
null,null,0x0800,192.168.1.118,192.168.1.1,17,32000,53,dns,dns|,4,4
null,null,0x0800,192.168.1.118,8.8.8.8,17,30467,53,dns,dns|,14,14
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32166,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32340,dns,dns|,3,3
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32167,dns,dns|,5,5
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32168,dns,dns|,5,5
null,null,0x0800,192.168.1.118,192.168.1.1,17,30967,53,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32169,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31013,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32162,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32344,dns,dns|,3,3
null,null,0x0800,192.168.1.118,8.8.8.8,17,32995,53,dns,dns|,1,1
null,null,0x0800,192.168.1.118,216.182.1.2,17,48999,123,ntp,ntp|,7,7
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31012,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32163,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32343,dns,dns|,3,3
null,null,0x0800,192.168.1.118,8.8.8.8,17,30334,53,dns,dns|,15,15
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31011,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32164,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32342,dns,dns|,3,3
null,null,0x0800,192.168.1.118,8.8.8.8,17,30201,53,dns,dns|,16,16
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31010,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32165,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32341,dns,dns|,3,3
null,null,0x0800,192.168.1.118,8.8.8.8,17,32862,53,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31017,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32348,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31016,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32347,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31015,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32346,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31014,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32345,dns,dns|,3,3
null,null,0x0800,192.168.1.118,192.168.1.1,17,31198,53,dns,dns|,10,10
null,null,0x0800,192.168.1.118,192.168.1.1,17,31065,53,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31019,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31018,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32349,dns,dns|,3,3
null,null,0x0800,192.168.1.118,8.8.8.8,17,31667,53,dns,dns|,9,9
null,null,0x0800,98.191.213.12,192.168.1.118,17,123,48999,ntp,ntp|,1,1
null,null,0x0800,192.168.1.118,8.8.8.8,17,31534,53,dns,dns|,9,9
null,null,0x0800,192.168.1.118,8.8.8.8,17,31401,53,dns,dns|,11,11
null,null,0x0800,192.168.1.118,192.168.1.1,17,31902,53,dns,dns|,5,5
null,null,0x0800,192.168.1.118,192.168.1.1,17,32130,53,dns,dns|,5,5
null,null,0x0800,192.168.1.118,192.168.1.1,17,32263,53,dns,dns|,5,5
null,null,0x0800,192.168.1.118,192.168.1.1,17,32396,53,dns,dns|,3,3
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32199,dns,dns|,5,5
null,null,0x0800,192.168.1.118,8.8.8.8,17,30335,53,dns,dns|,15,15
null,null,0x0800,192.168.1.118,8.8.8.8,17,30468,53,dns,dns|,14,14
null,null,0x0800,192.168.1.118,8.8.8.8,17,32865,53,dns,dns|,2,2
null,null,0x0800,192.168.1.118,8.8.8.8,17,32998,53,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31002,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32195,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32333,dns,dns|,3,3
null,null,0x0800,192.168.1.118,8.8.8.8,17,32732,53,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31001,dns,dns|,11,11
null,null,0x0800,192.168.1.118,192.168.1.1,17,30704,53,dns,dns|,13,13
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32196,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32332,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31000,dns,dns|,11,11
null,null,0x0800,192.168.1.118,8.8.8.8,17,30202,53,dns,dns|,16,16
null,null,0x0800,192.168.1.118,192.168.1.1,17,30837,53,dns,dns|,12,12
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32197,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32331,dns,dns|,3,3
null,null,0x0800,192.168.1.118,146.148.44.137,6,10795,56700,tls,tls|,98,48
null,null,0x0800,192.168.1.118,8.8.8.8,17,33097,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32198,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32330,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31006,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32337,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31005,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32336,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31004,dns,dns|,11,11
null,null,0x0800,192.168.1.118,192.168.1.1,17,31901,53,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32335,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31003,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32334,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31009,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31008,dns,dns|,11,11
null,null,0x0800,192.168.1.118,192.168.1.1,17,31068,53,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32339,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31007,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32338,dns,dns|,3,3
null,null,0x0800,192.168.1.118,8.8.8.8,17,31799,53,dns,dns|,6,6
null,null,0x0800,192.168.1.118,8.8.8.8,17,31666,53,dns,dns|,9,9
null,null,0x0800,49.176.208.19,192.168.1.118,17,123,48999,ntp,ntp|,15,97
null,null,0x0800,192.168.1.118,8.8.8.8,17,31400,53,dns,dns|,11,11
null,null,0x0800,192.168.1.118,8.8.8.8,17,31533,53,dns,dns|,9,9
null,null,0x0800,192.168.1.118,192.168.1.1,17,32131,53,dns,dns|,5,5
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32191,dns,dns|,5,5
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32192,dns,dns|,5,5
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32193,dns,dns|,5,5
null,null,0x0800,74.120.81.219,192.168.1.118,17,123,48999,ntp,ntp|,39,40
null,null,0x0800,192.168.1.118,192.168.1.1,17,30702,53,dns,dns|,13,13
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32194,dns,dns|,5,5
null,null,0x0800,62.168.65.36,192.168.1.118,17,123,48999,ntp,ntp|,3,3
null,null,0x0800,192.168.1.118,192.168.1.1,17,32264,53,dns,dns|,5,5
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32190,dns,dns|,5,5
null,null,0x0800,192.168.1.118,192.168.1.1,17,32397,53,dns,dns|,3,3
null,null,0x0800,192.168.1.118,8.8.8.8,17,30336,53,dns,dns|,15,15
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32188,dns,dns|,5,5
null,null,0x0800,192.168.1.118,8.8.8.8,17,30203,53,dns,dns|,16,16
null,null,0x0800,192.168.1.118,192.168.1.1,17,30969,53,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32189,dns,dns|,5,5
null,null,0x0800,192.168.1.118,8.8.8.8,17,30469,53,dns,dns|,14,14
null,null,0x0800,192.168.1.118,8.8.8.8,17,32997,53,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32322,dns,dns|,3,3
null,null,0x0800,192.168.1.118,192.168.1.1,17,30703,53,dns,dns|,13,13
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32184,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32321,dns,dns|,3,3
null,null,0x0800,192.168.1.118,8.8.8.8,17,33096,53,dns,dns|,1,1
null,null,0x0800,192.168.1.118,192.168.1.1,17,30836,53,dns,dns|,12,12
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32185,dns,dns|,5,5
null,null,0x0800,192.168.1.118,8.8.8.8,17,32731,53,dns,dns|,2,2
null,null,0x0800,192.168.1.118,8.8.8.8,17,32864,53,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32186,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32320,dns,dns|,3,3
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32187,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32326,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32325,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32324,dns,dns|,3,3
null,null,0x0800,192.168.1.118,192.168.1.1,17,31900,53,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32323,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32329,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32328,dns,dns|,3,3
null,null,0x0800,192.168.1.118,192.168.1.1,17,31067,53,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32327,dns,dns|,3,3
null,null,0x0800,68.70.60.112,192.168.1.118,17,123,48999,ntp,ntp|,1,1
null,null,0x0800,192.168.1.118,192.168.1.1,17,32136,53,dns,dns|,5,5
null,null,0x0800,192.168.1.118,192.168.1.1,17,32269,53,dns,dns|,5,5
null,null,0x0800,146.148.44.137,192.168.1.118,6,56700,47549,tls,tls|,502,1247
null,null,0x0800,70.114.179.103,192.168.1.118,17,123,48999,ntp,ntp|,2,3
null,null,0x0800,192.168.1.118,8.8.8.8,17,31794,53,dns,dns|,7,7
null,null,0x0800,192.168.1.118,192.168.1.1,17,31904,53,dns,dns|,5,5
null,null,0x0800,192.168.1.118,8.8.8.8,17,33091,53,dns,dns|,1,1
null,null,0x0800,192.168.1.118,5.9.150.40,17,48999,123,ntp,ntp|,1,1
null,null,0x0800,192.168.1.118,8.8.8.8,17,31661,53,dns,dns|,9,9
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31071,dns,dns|,11,11
null,null,0x0800,192.168.1.118,192.168.1.1,17,32003,53,dns,dns|,4,4
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31070,dns,dns|,11,11
null,null,0x0800,192.168.1.118,192.168.1.1,17,30839,53,dns,dns|,12,12
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31064,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32395,dns,dns|,3,3
null,null,0x0800,192.168.1.118,146.148.44.137,6,44967,56700,tls,tls|,22,19
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31063,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32134,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32394,dns,dns|,3,3
null,null,0x0800,146.148.44.137,192.168.1.118,6,56700,10256,tls,tls|,19,19
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31062,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32135,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32393,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31061,dns,dns|,11,11
null,null,0x0800,46.4.54.78,192.168.1.118,17,123,48999,ntp,ntp|,2,2
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32392,dns,dns|,3,3
null,null,0x0800,192.168.1.118,8.8.8.8,17,30595,53,dns,dns|,12,12
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31068,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32399,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31067,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32398,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31066,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32397,dns,dns|,3,3
null,null,0x0800,192.168.1.118,64.85.160.54,17,48999,123,ntp,ntp|,1,1
null,null,0x0800,192.168.1.118,192.168.1.1,17,30706,53,dns,dns|,13,13
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31065,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32396,dns,dns|,3,3
null,null,0x0800,192.168.1.118,176.9.253.75,17,48999,123,ntp,ntp|,2,1
null,null,0x0800,192.168.1.118,8.8.8.8,17,32992,53,dns,dns|,1,1
null,null,0x0800,192.168.1.118,8.8.8.8,17,30462,53,dns,dns|,14,14
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31069,dns,dns|,11,11
null,null,0x0800,192.168.1.118,193.225.118.129,17,48999,123,ntp,ntp|,3,3
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32137,dns,dns|,5,5
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32138,dns,dns|,5,5
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32139,dns,dns|,5,5
null,null,0x0800,192.168.1.118,192.168.1.1,17,32004,53,dns,dns|,4,4
null,null,0x0800,192.168.1.118,192.168.1.1,17,31903,53,dns,dns|,5,5
null,null,0x0800,192.168.1.118,8.8.8.8,17,31793,53,dns,dns|,7,7
null,null,0x0800,192.168.1.118,8.8.8.8,17,31660,53,dns,dns|,10,10
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31060,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32391,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32390,dns,dns|,3,3
null,null,0x0800,192.168.1.118,74.123.28.4,17,48999,123,ntp,ntp|,10,10
null,null,0x0800,192.168.1.118,193.225.118.130,17,48999,123,ntp,ntp|,3,3
null,null,0x0800,192.168.1.118,8.8.8.8,17,33090,53,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31053,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32122,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32384,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31052,dns,dns|,11,11
null,null,0x0800,192.168.1.118,192.168.1.1,17,31069,53,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32123,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32383,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31051,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32124,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32382,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31050,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32125,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32381,dns,dns|,3,3
null,null,0x0800,192.168.1.118,8.8.8.8,17,30463,53,dns,dns|,14,14
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31057,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32388,dns,dns|,3,3
null,null,0x0800,192.168.1.118,8.8.8.8,17,30596,53,dns,dns|,12,12
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31056,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32387,dns,dns|,3,3
null,null,0x0800,192.168.1.118,192.168.1.1,17,30705,53,dns,dns|,13,13
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31055,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32120,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32386,dns,dns|,3,3
null,null,0x0800,50.116.38.157,192.168.1.118,17,123,48999,ntp,ntp|,15,15
null,null,0x0800,192.168.1.118,192.168.1.1,17,30838,53,dns,dns|,12,12
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31054,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32121,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32385,dns,dns|,3,3
null,null,0x0800,192.168.1.118,188.165.224.26,17,48999,123,ntp,ntp|,2,2
null,null,0x0800,192.168.1.118,8.8.8.8,17,32991,53,dns,dns|,1,1
null,null,0x0800,192.168.1.118,8.8.8.8,17,30330,53,dns,dns|,15,15
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31059,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31058,dns,dns|,11,11
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32389,dns,dns|,3,3
null,null,0x0800,192.168.1.240,192.168.1.118,17,51562,56700,none,none,1,0
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32126,dns,dns|,5,5
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32127,dns,dns|,5,5
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32128,dns,dns|,5,5
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32129,dns,dns|,5,5
null,null,0x0800,192.168.1.118,192.168.1.1,17,31906,53,dns,dns|,5,5
null,null,0x0800,192.168.1.118,8.8.8.8,17,31663,53,dns,dns|,9,9
null,null,0x0800,192.168.1.118,8.8.8.8,17,31530,53,dns,dns|,9,9
null,null,0x0800,192.168.1.118,8.8.8.8,17,31796,53,dns,dns|,6,6
null,null,0x0800,192.168.1.118,192.168.1.1,17,30480,53,dns,dns|,14,13
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32160,dns,dns|,5,5
null,null,0x0800,192.168.1.118,8.8.8.8,17,33093,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32161,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32380,dns,dns|,3,3
null,null,0x0800,192.168.1.118,192.168.1.1,17,32267,53,dns,dns|,5,5
null,null,0x0800,192.168.1.118,192.168.1.1,17,32001,53,dns,dns|,4,4
null,null,0x0800,192.168.1.118,66.79.136.240,17,48999,123,ntp,ntp|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31042,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32155,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32373,dns,dns|,3,3
null,null,0x0800,192.168.1.118,192.168.1.1,17,30708,53,dns,dns|,13,13
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31041,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32156,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32372,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31040,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32157,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32371,dns,dns|,3,3
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32158,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32370,dns,dns|,3,3
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,31046,dns,dns|,11,11
null,null,0x0800,192.168.1.1,192.168.1.118,17,53,32151,dns,dns|,5,5
null,null,0x0800,8.8.8.8,192.168.1.118,17,53,32377,dns,dns|,3,3
null,null,0x0800,192.168.1.118,8.8.8.8,17,30331,53,dns,dns|,15,15
null,null,0x0800,192.168.1.118,8.8.8.8,17,30464,53,dns,dns|,14,14
