srcMac,,, dstMac,,, ethType,,, srcIp,,, dstIp,,, ipProto,,, srcPort,,, dstPort,,,method,,,host,,,request-version,,,uri,,,user-agent,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38923,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /66c988a8-eb57-4efb-b2db-f45c05288ab8,,,,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38922,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /fd7d371c-9110-4e61-8819-0a19b715bf1b,,,,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38925,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /fd7d371c-9110-4e61-8819-0a19b715bf1b,,,,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38924,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /0b7a0eef-fcd5-4d67-a769-ad30ce3f8a9d,,,,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38927,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /fd7d371c-9110-4e61-8819-0a19b715bf1b,,,,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38926,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /66c988a8-eb57-4efb-b2db-f45c05288ab8,,,,,
null,,,null,,,0x0800,,,192.168.1.177,,,178.33.226.93,,,6,,,40761,,,80,,,GET,,,iptime.pix-star.com,,,HTTP/1.1,,, /iptime/?hsh=4706528081bcb41a15730c94ea035b31&usr=e076d033bb85,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38929,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /66c988a8-eb57-4efb-b2db-f45c05288ab8,,,,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38928,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /0b7a0eef-fcd5-4d67-a769-ad30ce3f8a9d,,,,,
null,,,null,,,0x0800,,,192.168.1.177,,,192.168.1.1,,,6,,,42631,,,5000,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/L3F,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37341,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37340,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37343,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37342,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37345,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37344,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37347,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37346,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37335,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37339,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.177,,,192.168.1.1,,,6,,,42500,,,5000,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/IPConn,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.177,,,192.168.1.1,,,6,,,42633,,,5000,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/IPConn,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.177,,,192.168.1.1,,,6,,,42632,,,5000,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/CmnIfCfg,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.177,,,178.33.226.93,,,6,,,40670,,,80,,,GET,,,iptime.pix-star.com,,,HTTP/1.1,,, /iptime/?hsh=4706528081bcb41a15730c94ea035b31&usr=e076d033bb85,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38931,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /fd7d371c-9110-4e61-8819-0a19b715bf1b,,,,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38930,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /0b7a0eef-fcd5-4d67-a769-ad30ce3f8a9d,,,,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38933,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /fd7d371c-9110-4e61-8819-0a19b715bf1b,,,,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38932,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /66c988a8-eb57-4efb-b2db-f45c05288ab8,,,,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38935,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /fd7d371c-9110-4e61-8819-0a19b715bf1b,,,,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38934,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /0b7a0eef-fcd5-4d67-a769-ad30ce3f8a9d,,,,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38937,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /0b7a0eef-fcd5-4d67-a769-ad30ce3f8a9d,,,,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38936,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /66c988a8-eb57-4efb-b2db-f45c05288ab8,,,,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38939,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /fd7d371c-9110-4e61-8819-0a19b715bf1b,,,,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,38938,,,46380,,,NOTIFY,,,192.168.1.177:46380,,,HTTP/1.1,,, /66c988a8-eb57-4efb-b2db-f45c05288ab8,,,,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,5000,,,42624,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/L3F,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,5000,,,42625,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/CmnIfCfg,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37390,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,5000,,,42626,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/IPConn,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37392,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37391,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37396,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37398,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37397,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37382,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37387,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37386,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37389,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37388,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,5000,,,42646,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/L3F,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,5000,,,42647,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/CmnIfCfg,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,5000,,,42648,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/IPConn,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37370,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37372,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37371,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37374,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37373,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37376,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37375,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,5000,,,42654,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/L3F,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,5000,,,42655,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/CmnIfCfg,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,5000,,,42656,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/IPConn,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37363,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37365,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37364,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37367,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37366,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37369,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37368,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,5000,,,42661,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/L3F,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,5000,,,42662,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/CmnIfCfg,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,5000,,,42663,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/IPConn,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,5000,,,42667,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/L3F,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,5000,,,42668,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/CmnIfCfg,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.1,,,192.168.1.177,,,6,,,5000,,,42669,,,SUBSCRIBE,,,192.168.1.1:5000,,,HTTP/1.1,,, /evt/IPConn,,,Linux/3.4.39 UPnP/1.1 HUPnP/1.1,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37352,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37351,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37354,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37353,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37356,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37355,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37358,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37357,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37359,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37460,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37461,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37464,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37463,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37468,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37469,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37450,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37455,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37454,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37456,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37440,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37444,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37446,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37445,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37448,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37447,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37449,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.177,,,178.33.226.93,,,6,,,58631,,,80,,,GET,,,iptime.pix-star.com,,,HTTP/1.1,,, /iptime/?hsh=4706528081bcb41a15730c94ea035b31&usr=e076d033bb85,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37431,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37430,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37433,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37432,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37435,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37434,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37437,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37436,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37439,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37438,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37420,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37422,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
null,,,null,,,0x0800,,,192.168.1.248,,,192.168.1.177,,,6,,,49152,,,37421,,,GET,,,192.168.1.248:49152,,,HTTP/1.1,,, /rootDesc.xml,,,Mozilla/5.0,,
