srcMac,,, dstMac,,, ethType,,, srcIp,,, dstIp,,, ipProto,,, srcPort,,, dstPort,,,origin timestamp,,,transmit timestamp,,,reference id,,,server version,,,server mode,,
null,,,null,,,0x0800,,,45.32.43.46,,,192.168.1.118,,,17,,,123,,,48999,,,83ca911000000000,,,db996a270ee4443b,,,2fbbae33,,,1c,,,1c,,
null,,,null,,,0x0800,,,195.21.152.161,,,192.168.1.118,,,17,,,123,,,48999,,,83adb06300000000,,,dbbe12b2681bf249,,,c342f10a,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,85.254.217.235,,,17,,,48999,,,123,,,83d66ccb00000000,,,dba545e310117ba4,,,c035676c,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,46.163.88.228,,,17,,,48999,,,123,,,83c1ff8f00000000,,,dbd261de0efd70fc,,,c1bee642,,,1c,,,1c,,
null,,,null,,,0x0800,,,199.4.110.11,,,192.168.1.118,,,17,,,123,,,48999,,,83c1aa3200000000,,,dbd20c809a737319,,,d8dafeca,,,1c,,,1c,,
null,,,null,,,0x0800,,,208.82.104.205,,,192.168.1.118,,,17,,,123,,,48999,,,83ebbee400000000,,,dc7f33a12b9a072b,,,c7662e48,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,149.202.97.123,,,17,,,48999,,,123,,,83ccb7db00000000,,,db9b90f2a4ea0ca6,,,d5fb80f9,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,173.255.215.209,,,17,,,48999,,,123,,,83ca29f000000000,,,db99030740d3f696,,,7f43715c,,,1c,,,1c,,
null,,,null,,,0x0800,,,199.102.46.79,,,192.168.1.118,,,17,,,123,,,48999,,,83cc6baa00000000,,,db9b44c1c7c2bd62,,,47505300,,,1c,,,1c,,
null,,,null,,,0x0800,,,74.117.214.2,,,192.168.1.118,,,17,,,123,,,48999,,,83d8996e00000000,,,dba772859044d9da,,,47505300,,,1c,,,1c,,
null,,,null,,,0x0800,,,77.66.33.146,,,192.168.1.118,,,17,,,123,,,48999,,,83ad3a0800000000,,,dbbd9c56c3b6b670,,,94fc6984,,,1c,,,1c,,
null,,,null,,,0x0800,,,91.134.227.50,,,192.168.1.118,,,17,,,123,,,48999,,,83cf287000000000,,,db9e018808c9ad19,,,899f1bc4,,,1c,,,1c,,
null,,,null,,,0x0800,,,198.71.81.66,,,192.168.1.118,,,17,,,123,,,48999,,,83d3210e00000000,,,dba1fa2510cf5889,,,d06400e4,,,1c,,,1c,,
null,,,null,,,0x0800,,,87.97.157.120,,,192.168.1.118,,,17,,,123,,,48999,,,83d0cf2100000000,,,db9fa838aa0685c8,,,4f626912,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,59.126.126.125,,,17,,,48999,,,123,,,83b00ba100000000,,,dc850995cd706fc1,,,8d2083f6,,,1c,,,1c,,
null,,,null,,,0x0800,,,141.30.228.4,,,192.168.1.118,,,17,,,123,,,48999,,,83c169be00000000,,,dbd1cc0cdb5e3445,,,b0091fd7,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,46.165.212.204,,,17,,,48999,,,123,,,83ce558100000000,,,db9d2e989515cbe6,,,c035676c,,,1c,,,1c,,
null,,,null,,,0x0800,,,167.88.117.204,,,192.168.1.118,,,17,,,123,,,48999,,,83d1c66400000000,,,dba09f7bf36a71c5,,,6c4ca891,,,1c,,,1c,,
null,,,null,,,0x0800,,,13.55.50.68,,,192.168.1.118,,,17,,,123,,,48999,,,83ceb13c00000000,,,dc6225f9ce1c097a,,,36ce6dbb,,,1c,,,1c,,
null,,,null,,,0x0800,,,69.36.242.138,,,192.168.1.118,,,17,,,123,,,48999,,,83cf5ad400000000,,,db9e33ebd58b2dfc,,,14a2e3d0,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,104.131.155.175,,,17,,,48999,,,123,,,83cc569200000000,,,db9b2fa9d1d40a87,,,ab42617e,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,193.228.143.22,,,17,,,48999,,,123,,,83d76ea000000000,,,dba647b76b7ff56e,,,c0248f99,,,1c,,,1c,,
null,,,null,,,0x0800,,,173.71.69.90,,,192.168.1.118,,,17,,,123,,,48999,,,83ca80a800000000,,,db9959bf0cf8697b,,,50505300,,,1c,,,1c,,
null,,,null,,,0x0800,,,203.114.73.24,,,192.168.1.118,,,17,,,123,,,48999,,,83ce9c2400000000,,,dc6210e19d079451,,,ca2eb212,,,1c,,,1c,,
null,,,null,,,0x0800,,,85.114.26.194,,,192.168.1.118,,,17,,,123,,,48999,,,83dc18bc00000000,,,dbaaf1d35fa5dc65,,,44545300,,,1c,,,1c,,
null,,,null,,,0x0800,,,95.81.173.74,,,192.168.1.118,,,17,,,123,,,48999,,,83cb571b00000000,,,db9a30328dac9426,,,c1bee641,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,131.234.137.63,,,17,,,48999,,,123,,,83d812aa00000000,,,dba6ebc20b213d75,,,83ea8940,,,1c,,,1c,,
null,,,null,,,0x0800,,,210.9.100.22,,,192.168.1.118,,,17,,,123,,,48999,,,83cfeb4b00000000,,,dc636008bc957e5a,,,67505053,,,1c,,,1c,,
null,,,null,,,0x0800,,,195.154.71.176,,,192.168.1.118,,,17,,,123,,,48999,,,83bc01c500000000,,,dbcc6414931a1643,,,91eecb0e,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,107.21.100.177,,,17,,,48999,,,123,,,83cab7bb00000000,,,db9990d2ebf67578,,,526e2f75,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,49.176.193.230,,,17,,,48999,,,123,,,83d0fcda00000000,,,db9fd5f160730491,,,dffc2009,,,1c,,,1c,,
null,,,null,,,0x0800,,,204.2.134.162,,,192.168.1.118,,,17,,,123,,,48999,,,83ccb6aa00000000,,,db9b8fc19147122a,,,cc7b0248,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,208.88.126.226,,,17,,,48999,,,123,,,83cf6d9400000000,,,db9e46abcf7242c7,,,8e42650d,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,138.68.2.126,,,17,,,48999,,,123,,,83b19cac00000000,,,dbc1fefb999682d0,,,743166d5,,,1c,,,1c,,
null,,,null,,,0x0800,,,37.187.7.160,,,192.168.1.118,,,17,,,123,,,48999,,,83d2d0bf00000000,,,dbe3330e3415826e,,,c0356768,,,1c,,,1c,,
null,,,null,,,0x0800,,,129.6.15.28,,,192.168.1.118,,,17,,,123,,,48999,,,83ca3cb000000000,,,db9915c74b24b1a5,,,41435453,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,148.251.69.59,,,17,,,48999,,,123,,,83d8e8a900000000,,,dbe94af77f1077ff,,,c0356768,,,1c,,,1c,,
null,,,null,,,0x0800,,,72.14.183.39,,,192.168.1.118,,,17,,,123,,,48999,,,83ca610400000000,,,db993a1b1d26da84,,,8e42650d,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,200.89.75.198,,,17,,,48999,,,123,,,83ba573600000000,,,dbcab985bf5950e7,,,c81b6a73,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,91.202.42.81,,,17,,,48999,,,123,,,83cf711100000000,,,dbdfd35f695a955d,,,d2f060ce,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,78.47.148.174,,,17,,,48999,,,123,,,83e4d4fc00000000,,,dbb3ae1362ad601b,,,83bc03de,,,1c,,,1c,,
null,,,null,,,0x0800,,,188.112.42.5,,,192.168.1.118,,,17,,,123,,,48999,,,83d6aae700000000,,,dba583fee274b232,,,5032e7e2,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,91.198.10.20,,,17,,,48999,,,123,,,83e466d400000000,,,dbb33febaa40fccb,,,1f1ca144,,,1c,,,1c,,
null,,,null,,,0x0800,,,23.31.21.164,,,192.168.1.118,,,17,,,123,,,48999,,,83b0743100000000,,,dbc0d68078c4b881,,,80040101,,,1c,,,1c,,
null,,,null,,,0x0800,,,194.171.167.130,,,192.168.1.118,,,17,,,123,,,48999,,,83ba15cb00000000,,,dbca7819c05f1252,,,50505300,,,1c,,,1c,,
null,,,null,,,0x0800,,,129.70.132.32,,,192.168.1.118,,,17,,,123,,,48999,,,83e64e5300000000,,,dbb5276a79f0c567,,,81468247,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,38.88.18.251,,,17,,,48999,,,123,,,83d956d000000000,,,dbe9b91f26ba0d0c,,,d8dac0ca,,,1c,,,1c,,
null,,,null,,,0x0800,,,64.113.44.54,,,192.168.1.118,,,17,,,123,,,48999,,,83dc140c00000000,,,dbaaed234cc90828,,,6b505053,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,148.251.133.44,,,17,,,48999,,,123,,,83d06f5c00000000,,,dbe0d1aabe0f43cf,,,83bc03dc,,,1c,,,1c,,
null,,,null,,,0x0800,,,5.9.39.18,,,192.168.1.118,,,17,,,123,,,48999,,,83d2b57900000000,,,dba18e9067ee0aaf,,,c035676c,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,91.236.251.5,,,17,,,48999,,,123,,,83cd750700000000,,,dbddd756691aed91,,,1f1ca144,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,176.31.109.7,,,17,,,48999,,,123,,,83c5d08b00000000,,,dbd632dab6e7b94b,,,83bc03de,,,1c,,,1c,,
null,,,null,,,0x0800,,,198.169.208.141,,,192.168.1.118,,,17,,,123,,,48999,,,83b09add00000000,,,dbc0fd2c54ab2919,,,c6a9d090,,,1c,,,1c,,
null,,,null,,,0x0800,,,59.124.29.241,,,192.168.1.118,,,17,,,123,,,48999,,,83b3d63300000000,,,dbc4388214c61a71,,,76a3513f,,,1c,,,1c,,
null,,,null,,,0x0800,,,46.163.88.237,,,192.168.1.118,,,17,,,123,,,48999,,,83d4029600000000,,,dbe464e46a37d9b7,,,c035676c,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,166.70.136.35,,,17,,,48999,,,123,,,83cdb04500000000,,,db9c895cf1a8a4df,,,2b4d82fe,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,37.48.115.28,,,17,,,48999,,,123,,,83d4976900000000,,,dbe4f9b80ef62d78,,,e2beffd0,,,1c,,,1c,,
null,,,null,,,0x0800,,,12.71.198.242,,,192.168.1.118,,,17,,,123,,,48999,,,83d883e000000000,,,dbe8e62fb439dee8,,,84a30467,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,194.54.162.152,,,17,,,48999,,,123,,,83d54c8400000000,,,dba4259bc3393f1f,,,d5e705a5,,,1c,,,1c,,
null,,,null,,,0x0800,,,203.19.252.4,,,192.168.1.118,,,17,,,123,,,48999,,,83cb2e1700000000,,,db9a072e825f37c9,,,cb2353f2,,,1c,,,1c,,
null,,,null,,,0x0800,,,77.245.18.26,,,192.168.1.118,,,17,,,123,,,48999,,,83ca774800000000,,,db99505f1f844580,,,c0216066,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,212.59.0.2,,,17,,,48999,,,123,,,83acd9ef00000000,,,dbbd3c3f0737d803,,,d43b0303,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,45.56.123.24,,,17,,,48999,,,123,,,83ab40b100000000,,,dc803ea4fcf2ea2c,,,81070142,,,1c,,,1c,,
null,,,null,,,0x0800,,,31.172.86.173,,,192.168.1.118,,,17,,,123,,,48999,,,83af3c7f00000000,,,dbbf9ece5bec946f,,,c035676c,,,1c,,,1c,,
null,,,null,,,0x0800,,,78.26.180.80,,,192.168.1.118,,,17,,,123,,,48999,,,83b6d24000000000,,,dbc734900bd3999b,,,47505300,,,1c,,,1c,,
null,,,null,,,0x0800,,,54.83.7.186,,,192.168.1.118,,,17,,,123,,,48999,,,83dded7b00000000,,,dbacc6921d167817,,,92bade0e,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,151.80.124.104,,,17,,,48999,,,123,,,83ca21bc00000000,,,db98fad396661a6e,,,d2f060ce,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,160.94.245.44,,,17,,,48999,,,123,,,83ced41100000000,,,db9dad2833949f5e,,,cc935019,,,1c,,,1c,,
null,,,null,,,0x0800,,,193.225.190.6,,,192.168.1.118,,,17,,,123,,,48999,,,83cbd63100000000,,,dbdc387f89f3ad5d,,,c36f6211,,,1c,,,1c,,
null,,,null,,,0x0800,,,211.233.84.186,,,192.168.1.118,,,17,,,123,,,48999,,,83db563400000000,,,dbaa2f4bd3368337,,,836b0d64,,,1c,,,1c,,
null,,,null,,,0x0800,,,77.37.134.150,,,192.168.1.118,,,17,,,123,,,48999,,,83e8544a00000000,,,dbb72d61239a9b70,,,596dfb15,,,1c,,,1c,,
null,,,null,,,0x0800,,,77.78.107.252,,,192.168.1.118,,,17,,,123,,,48999,,,83dbe52c00000000,,,dbaabe43c09d0d5a,,,c14fed0e,,,1c,,,1c,,
null,,,null,,,0x0800,,,97.107.128.58,,,192.168.1.118,,,17,,,123,,,48999,,,83ca716c00000000,,,db994a831637c0d3,,,d133a1ee,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,52.63.147.200,,,17,,,48999,,,123,,,83cb4c8f00000000,,,db9a25a66d178b89,,,67ef0816,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,194.54.80.29,,,17,,,48999,,,123,,,83de155700000000,,,dbacee6f10007d02,,,c38cab46,,,1c,,,1c,,
null,,,null,,,0x0800,,,46.22.26.12,,,192.168.1.118,,,17,,,123,,,48999,,,83d7f43200000000,,,dba6cd4a1406bd38,,,a2172938,,,1c,,,1c,,
null,,,null,,,0x0800,,,83.137.98.96,,,192.168.1.118,,,17,,,123,,,48999,,,83deb4b200000000,,,dbad8dc9ad24c045,,,83bc03df,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,37.187.19.6,,,17,,,48999,,,123,,,83af195200000000,,,dbbf7ba17495c104,,,d4539e53,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,194.54.80.30,,,17,,,48999,,,123,,,83d9b6e800000000,,,dbea1936ffc166db,,,e8d5b7ee,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,79.140.42.157,,,17,,,48999,,,123,,,83dafa5800000000,,,dbeb5ca62b333e4d,,,c035676c,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,82.219.4.30,,,17,,,48999,,,123,,,83bdb93900000000,,,dbce1b87612b8c2d,,,2175aa32,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,163.44.112.36,,,17,,,48999,,,123,,,83d1c79000000000,,,dba0a0a7ed4d1cb0,,,7f43715c,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,152.2.133.53,,,17,,,48999,,,123,,,83d17a3900000000,,,dba0535026e276ad,,,50505300,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,95.158.95.123,,,17,,,48999,,,123,,,83d735e600000000,,,dbe798349c0fec15,,,93e70206,,,1c,,,1c,,
null,,,null,,,0x0800,,,31.185.27.200,,,192.168.1.118,,,17,,,123,,,48999,,,83cd982f00000000,,,dbddfa7e4d037dc2,,,81f204f1,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,192.33.214.47,,,17,,,48999,,,123,,,83cfbc1800000000,,,db9e952fa9783fd7,,,81c215c3,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.118,,,212.18.3.19,,,17,,,48999,,,123,,,83d7d81300000000,,,dba6b12a23352344,,,d412016a,,,1c,,,1c,,
