srcMac,,, dstMac,,, ethType,,, srcIp,,, dstIp,,, ipProto,,, srcPort,,, dstPort,,,server,,,response-version,,,response phrase,,,status code,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,40834,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.201.235,,,6,,,40382,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.220.147.223,,,192.168.1.143,,,6,,,80,,,47486,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,45119,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.179.144.186,,,192.168.1.143,,,6,,,80,,,57608,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,42041,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.221.149.2,,,192.168.1.143,,,6,,,80,,,52018,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.221.17.78,,,192.168.1.143,,,6,,,80,,,33612,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,35538,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.239.112,,,6,,,47139,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.49.32,,,6,,,36579,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.148.203,,,6,,,51943,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.127.70,,,6,,,56160,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.220.239.112,,,192.168.1.143,,,6,,,80,,,57657,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,37937,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.73.19,,,6,,,55685,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.179.144.186,,,6,,,44244,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,38643,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,46805,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.76.201.235,,,192.168.1.143,,,6,,,80,,,40877,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.255.158.82,,,6,,,56148,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.254.170.235,,,192.168.1.143,,,6,,,80,,,40304,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,55098,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.12.125,,,6,,,47963,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.93.148,,,6,,,54420,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.220.78.233,,,192.168.1.143,,,6,,,80,,,54924,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,55017,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,55301,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.254.251.1,,,6,,,57628,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,50117,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.221.12.125,,,192.168.1.143,,,6,,,80,,,54097,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.254.170.235,,,6,,,44958,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.109.183,,,6,,,33651,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.254.251.1,,,192.168.1.143,,,6,,,80,,,38311,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,43315,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.220.255.1,,,192.168.1.143,,,6,,,80,,,43505,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.149.2,,,6,,,55484,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.74.249.231,,,192.168.1.143,,,6,,,80,,,36067,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.220.255.1,,,192.168.1.143,,,6,,,80,,,43500,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.251.136.150,,,192.168.1.143,,,6,,,80,,,42372,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,47477,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,44790,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.76.201.235,,,192.168.1.143,,,6,,,80,,,49213,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,43292,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.77.11.250,,,192.168.1.143,,,6,,,80,,,47053,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.109.183,,,6,,,51042,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.179.144.186,,,192.168.1.143,,,6,,,80,,,45664,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.147.223,,,6,,,33746,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.73.19,,,6,,,37195,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,37808,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.76.27.173,,,192.168.1.143,,,6,,,80,,,60515,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,52778,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.147.223,,,6,,,42398,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.220.146.230,,,192.168.1.143,,,6,,,80,,,52285,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.254.170.235,,,192.168.1.143,,,6,,,80,,,51053,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.249.231,,,6,,,47666,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.221.127.70,,,192.168.1.143,,,6,,,80,,,44043,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.179.144.186,,,192.168.1.143,,,6,,,80,,,46962,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.127.70,,,6,,,52593,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.221.127.70,,,192.168.1.143,,,6,,,80,,,58665,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.249.231,,,6,,,37819,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.74.174.247,,,192.168.1.143,,,6,,,80,,,44700,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,43346,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.254.251.1,,,192.168.1.143,,,6,,,80,,,39631,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,42019,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.76.210.178,,,192.168.1.143,,,6,,,80,,,57775,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,36996,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,34954,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.148.203,,,6,,,41124,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.126.58,,,6,,,37369,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.220.239.112,,,192.168.1.143,,,6,,,80,,,56385,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,47296,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.210.173,,,6,,,42425,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.219.43,,,6,,,52039,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.169.40.93,,,192.168.1.143,,,6,,,80,,,59700,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.220.82.120,,,192.168.1.143,,,6,,,80,,,45342,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.104.38,,,6,,,36971,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,52591,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.49.32,,,6,,,50391,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.77.15.95,,,192.168.1.143,,,6,,,80,,,52118,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.127.70,,,6,,,36375,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.221.12.125,,,192.168.1.143,,,6,,,80,,,56630,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,45944,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.49.32,,,6,,,37291,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.221.128.65,,,192.168.1.143,,,6,,,80,,,44837,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.77.36.62,,,192.168.1.143,,,6,,,80,,,57391,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,57366,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.147.223,,,6,,,56774,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.74.219.43,,,192.168.1.143,,,6,,,80,,,59419,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.221.128.65,,,192.168.1.143,,,6,,,80,,,56845,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,56616,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.254.170.235,,,192.168.1.143,,,6,,,80,,,59815,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.40.93,,,6,,,48398,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,46626,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.255.158.82,,,6,,,40337,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.128.65,,,6,,,33295,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.74.174.247,,,192.168.1.143,,,6,,,80,,,48284,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.220.51.164,,,192.168.1.143,,,6,,,80,,,55356,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.221.127.70,,,192.168.1.143,,,6,,,80,,,34676,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.251.136.150,,,192.168.1.143,,,6,,,80,,,60163,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.221.128.65,,,192.168.1.143,,,6,,,80,,,43529,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.27.173,,,6,,,56404,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.254.227.152,,,192.168.1.143,,,6,,,80,,,55998,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.210.178,,,6,,,56926,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.127.70,,,6,,,42393,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,50198,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.179.142.25,,,192.168.1.143,,,6,,,80,,,47471,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.127.70,,,6,,,53795,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.179.144.186,,,6,,,33459,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.76.27.173,,,192.168.1.143,,,6,,,80,,,36823,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.255.158.82,,,192.168.1.143,,,6,,,80,,,46148,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.76.27.173,,,192.168.1.143,,,6,,,80,,,36824,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.76.93.148,,,192.168.1.143,,,6,,,80,,,45346,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.169.65.77,,,192.168.1.143,,,6,,,80,,,41596,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.254.251.1,,,6,,,57144,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,51753,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,54912,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,49088,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.74.117.156,,,192.168.1.143,,,6,,,80,,,41704,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.240,,,192.168.1.143,,,6,,,43014,,,80,,,lighttpd/1.4.32,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.255.158.82,,,192.168.1.143,,,6,,,80,,,46131,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.221.127.70,,,192.168.1.143,,,6,,,80,,,58604,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.109.183,,,6,,,48753,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.254.170.235,,,192.168.1.143,,,6,,,80,,,58526,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.77.15.95,,,192.168.1.143,,,6,,,80,,,48906,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,45917,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.169.65.77,,,192.168.1.143,,,6,,,80,,,52267,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.76.27.173,,,192.168.1.143,,,6,,,80,,,41394,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.147.223,,,6,,,56515,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.77.49.32,,,192.168.1.143,,,6,,,80,,,54200,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.251.136.150,,,192.168.1.143,,,6,,,80,,,32995,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.74.117.156,,,192.168.1.143,,,6,,,80,,,57294,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.12.125,,,6,,,33450,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.76.201.235,,,192.168.1.143,,,6,,,80,,,39839,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.255.158.82,,,6,,,32793,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.73.19,,,6,,,38878,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.74.174.247,,,192.168.1.143,,,6,,,80,,,36259,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,55013,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.76.93.148,,,192.168.1.143,,,6,,,80,,,46638,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.74.219.43,,,192.168.1.143,,,6,,,80,,,35502,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.147.223,,,6,,,39483,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.169.65.77,,,192.168.1.143,,,6,,,80,,,39343,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.220.239.112,,,192.168.1.143,,,6,,,80,,,40757,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,38156,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.73.19,,,6,,,40811,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.49.32,,,6,,,49766,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.74.174.247,,,192.168.1.143,,,6,,,80,,,50651,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.148.203,,,6,,,56706,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.255.158.82,,,192.168.1.143,,,6,,,80,,,47555,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.220.147.223,,,192.168.1.143,,,6,,,80,,,36802,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.74.174.247,,,192.168.1.143,,,6,,,80,,,50649,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.221.149.2,,,192.168.1.143,,,6,,,80,,,46118,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.36.62,,,6,,,42385,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.40.93,,,6,,,44445,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.210.178,,,6,,,56692,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.254.170.235,,,6,,,59567,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,47527,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.109.183,,,6,,,53317,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,52599,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.77.15.95,,,192.168.1.143,,,6,,,80,,,47607,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,37497,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.76.27.173,,,192.168.1.143,,,6,,,80,,,52024,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.169.65.77,,,192.168.1.143,,,6,,,80,,,53641,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.74.249.231,,,192.168.1.143,,,6,,,80,,,45891,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,54.255.158.82,,,192.168.1.143,,,6,,,80,,,48875,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,42872,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.109.183,,,6,,,45502,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,60588,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,52821,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,50479,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.128.65,,,6,,,45759,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,50901,,,80,,,relayd,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,52.74.117.156,,,192.168.1.143,,,6,,,80,,,57376,,,relayd,,,HTTP/1.1,,,OK,,,200,,
