srcMac| dstMac| ethType| srcIp| dstIp| ipProto| srcPort| dstPort|origin timestamp|client mode|transmit timestamp|client version,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|37921|123|0|23|192b43a0c76edbc4|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|46878|0|23|cfc6adbcaf5145ec|23,,
null|null|0x0800|192.168.1.240|71.252.219.43|17|46159|123|0|23|98df60a9459a6b1c|23,,
null|null|0x0800|192.168.1.240|131.107.13.100|17|39443|123|0|23|e763939663f7babd|23,,
null|null|0x0800|71.252.219.43|192.168.1.240|17|123|54138|0|23|60f26ec2580998af|23,,
null|null|0x0800|192.168.1.240|132.163.4.101|17|33800|123|0|23|dddba4a4a0532e44|23,,
null|null|0x0800|131.107.13.100|192.168.1.240|17|123|33394|0|23|748d935de3fce9cd|23,,
null|null|0x0800|131.107.13.100|192.168.1.240|17|123|53892|0|23|98f0a77770712ab0|23,,
null|null|0x0800|97.107.128.58|192.168.1.240|17|123|40466|0|23|becf65aa9020ef20|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|55090|123|0|23|9d2082fc2e30c3a1|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|46646|0|23|2591449642eba556|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|39302|123|0|23|ff83315348ddf333|23,,
null|null|0x0800|192.168.1.240|198.38.16.1|17|42961|123|0|23|8fd446a9d4c8208e|23,,
null|null|0x0800|192.168.1.240|97.107.128.58|17|49877|123|0|23|490c04c5c4ba2400|23,,
null|null|0x0800|138.236.128.36|192.168.1.240|17|123|58352|0|23|bfa118f9744f1efa|23,,
null|null|0x0800|198.38.16.1|192.168.1.240|17|123|49910|0|23|6f38d07538d25f73|23,,
null|null|0x0800|192.168.1.240|45.79.10.228|17|39789|123|0|23|d743b24f4c1aa1eb|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|44435|123|0|23|54a81d6c25fde3f4|23,,
null|null|0x0800|192.168.1.240|206.108.0.132|17|59553|123|0|23|b73b8719bc128bb1|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|36297|0|23|e91ea3568ddf111b|23,,
null|null|0x0800|97.107.128.58|192.168.1.240|17|123|39493|0|23|de12df6abd9abd7d|23,,
null|null|0x0800|96.244.96.19|192.168.1.240|17|123|42705|0|23|29cb7027f941023e|23,,
null|null|0x0800|192.168.1.240|45.79.10.228|17|40022|123|0|23|6b43f277000cb63c|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|47078|0|23|aaa9d6279a780c65|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|38063|0|23|563ce94c2053ef63|23,,
null|null|0x0800|45.79.10.228|192.168.1.240|17|123|47010|0|23|81f4846975fa7c28|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|48845|123|0|23|df469f4a37dc1aab|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|50572|0|23|a1b103d51892b43b|23,,
null|null|0x0800|192.168.1.240|71.252.219.43|17|44859|123|0|23|46d3bf32b5b3ac74|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|53686|0|23|10f6533a66effe48|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|53685|0|23|4c52d46c7900e739|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|49581|0|23|54499dfe1630545f|23,,
null|null|0x0800|192.168.1.240|204.11.201.12|17|52893|123|0|23|08b02a53cf199238|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|46683|0|23|73fae017c6ec5755|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|49811|123|0|23|3565b10fcfb8b436|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|37579|0|23|6c8122bd1b7621eb|23,,
null|null|0x0800|97.107.128.58|192.168.1.240|17|123|35902|0|23|ff91ebe2561bb022|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|57131|123|0|23|52f15f63672e8a49|23,,
null|null|0x0800|198.38.16.1|192.168.1.240|17|123|54469|0|23|b7cd06a7ab30bbef|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|39128|123|0|23|1a55bf98d2a3ad39|23,,
null|null|0x0800|97.107.128.58|192.168.1.240|17|123|38173|0|23|98a046bd708ce2cc|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|49556|0|23|0d0e1ea3007e4785|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|56292|123|0|23|0722e4ddf3e64444|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|43058|123|0|23|bcdc7b68bf413ba1|23,,
null|null|0x0800|192.168.1.240|45.79.10.228|17|50224|123|0|23|a96e7604c3d12a2a|23,,
null|null|0x0800|192.168.1.240|173.71.69.90|17|39521|123|0|23|45e6e7b5d8a099fc|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|38364|123|0|23|0027845612d244aa|23,,
null|null|0x0800|192.168.1.240|206.108.0.132|17|33059|123|0|23|eae5b23ef1bbe4b5|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|59064|0|23|476c04498a3f4d45|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|44835|0|23|fe6e7891ebee075b|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|43819|123|0|23|0897db54ad41ed79|23,,
null|null|0x0800|192.168.1.240|206.108.0.132|17|55243|123|0|23|70e514359e41440f|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|43501|0|23|26997923ef2ea21d|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|43509|0|23|99c5013e94a4fe1a|23,,
null|null|0x0800|192.168.1.240|129.6.15.30|17|58372|123|0|23|d26100b99f2b2f5c|23,,
null|null|0x0800|192.168.1.240|173.71.69.90|17|54195|123|0|23|5c45951c0065f508|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|47415|123|0|23|ee1b4df8d0bdcd03|23,,
null|null|0x0800|132.163.4.101|192.168.1.240|17|123|40283|0|23|c532ce77341c24ca|23,,
null|null|0x0800|192.168.1.240|96.244.96.19|17|57751|123|0|23|c117d8608c86a890|23,,
null|null|0x0800|132.163.4.101|192.168.1.240|17|123|53578|0|23|b56710f109ff0fcf|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|59968|0|23|f580aecb3e28a212|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|55701|123|0|23|433ccb4d178a8768|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|47130|0|23|1dea9ca3b8278fb4|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|45964|0|23|40d81093eb104fe4|23,,
null|null|0x0800|132.163.4.101|192.168.1.240|17|123|36971|0|23|3f0e4e670f92240b|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|40835|123|0|23|2980ff4251429f4e|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|45950|0|23|aa6a5dd3164aea29|23,,
null|null|0x0800|192.168.1.240|173.71.69.90|17|52622|123|0|23|554b8956f94cf74f|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|37043|123|0|23|99154f18c7c57b06|23,,
null|null|0x0800|192.168.1.240|206.108.0.131|17|54885|123|0|23|3e3e896ad9ae0ee8|23,,
null|null|0x0800|132.163.4.101|192.168.1.240|17|123|58300|0|23|96ac45397778c4cb|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|38768|123|0|23|203ae149e1f6591a|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|38441|0|23|f315d5e0dbeeac9c|23,,
null|null|0x0800|192.168.1.240|96.244.96.19|17|47677|123|0|23|401095ef8abb38c3|23,,
null|null|0x0800|71.252.219.43|192.168.1.240|17|123|49664|0|23|213a129b2e6a442f|23,,
null|null|0x0800|192.168.1.240|206.108.0.132|17|54650|123|0|23|2fcecf4abb961648|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|45931|0|23|675883a3ddfda057|23,,
null|null|0x0800|192.168.1.240|138.236.128.36|17|57819|123|0|23|d1d2f3e501750018|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|48714|123|0|23|7e7554facc0e49b3|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|40792|0|23|6229264214f51925|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|60769|0|23|7d89cf274f1ea298|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|33653|123|0|23|25a321146443fd87|23,,
null|null|0x0800|192.168.1.240|131.107.13.100|17|52677|123|0|23|b45770b351e52444|23,,
null|null|0x0800|132.163.4.101|192.168.1.240|17|123|47656|0|23|bb0d599621f27580|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|39398|123|0|23|0d2ed65350d86e43|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|44428|123|0|23|6a1fc3c83e68be15|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|40839|123|0|23|c2a615b56c7cb385|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|50069|123|0|23|613cafa3094cf5cd|23,,
null|null|0x0800|192.168.1.240|206.108.0.132|17|33052|123|0|23|53cb12921baf6589|23,,
null|null|0x0800|192.168.1.240|132.163.4.101|17|39057|123|0|23|179758a95bfa2673|23,,
null|null|0x0800|192.168.1.240|129.6.15.30|17|44335|123|0|23|0be0b5b8d2a78085|23,,
null|null|0x0800|132.163.4.101|192.168.1.240|17|123|36991|0|23|2ee81ebad9b0b8b5|23,,
null|null|0x0800|192.168.1.240|107.170.224.8|17|52995|123|0|23|d3048ce72006a11c|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|45278|123|0|23|2ba5b975a26f2f65|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|58468|123|0|23|7d5a4a424dfedace|23,,
null|null|0x0800|192.168.1.240|129.6.15.30|17|59444|123|0|23|b1f889ae305ec6cf|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|52903|123|0|23|c33ea3e18fd314c9|23,,
null|null|0x0800|206.108.0.131|192.168.1.240|17|123|59163|0|23|3e66e3222de450bc|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|41319|123|0|23|f95cb87f8a61a1d8|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|45177|0|23|84740814a6355e1b|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|43375|0|23|786721ad4c343a41|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|49700|0|23|4c37cb7217368993|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|42040|0|23|4bf4b216417f27ef|23,,
null|null|0x0800|131.107.13.100|192.168.1.240|17|123|56157|0|23|83c49f8deb5d688f|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|57139|0|23|778d46bc4b49e6b0|23,,
null|null|0x0800|208.75.88.4|192.168.1.240|17|123|52579|0|23|711a70df1e6e5a8b|23,,
null|null|0x0800|198.38.16.1|192.168.1.240|17|123|43701|0|23|aa19c2440759a429|23,,
null|null|0x0800|192.168.1.240|206.108.0.131|17|47541|123|0|23|1dd05d952d853c0f|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|45152|0|23|dde3fb190f39dd8a|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|60124|123|0|23|86ea25bf2f2de98c|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|53616|123|0|23|a522948cc1e6f221|23,,
null|null|0x0800|192.168.1.240|129.6.15.30|17|60692|123|0|23|6c137498e575bf1e|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|51473|0|23|26f522d3ef5fbd9c|23,,
null|null|0x0800|132.163.4.101|192.168.1.240|17|123|46338|0|23|f4bb6a12c4f50c22|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|42010|0|23|f14891c2ebf7d35c|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|53890|0|23|1454a6fe0b24b223|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|42337|123|0|23|f5dc401f2b8036d9|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|38273|0|23|ee983fcd10621d3c|23,,
null|null|0x0800|192.168.1.240|132.163.4.101|17|39181|123|0|23|6339b7d6ee0f2fd9|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|33122|123|0|23|33bc98f4a11af9cd|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|34484|0|23|096acf72181de873|23,,
null|null|0x0800|192.168.1.240|132.163.4.101|17|44851|123|0|23|7a69fab3d38ddf4e|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|40575|0|23|80365deb6af1be11|23,,
null|null|0x0800|192.168.1.240|45.79.10.228|17|36060|123|0|23|d36afa9ba756a3ba|23,,
null|null|0x0800|192.168.1.240|132.163.4.101|17|48903|123|0|23|95b0565c8956c4cc|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|57977|0|23|54f70a043101db65|23,,
null|null|0x0800|192.168.1.240|132.163.4.101|17|56211|123|0|23|1b26243a1ac35392|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|51965|123|0|23|4f33800000f5e87e|23,,
null|null|0x0800|192.168.1.240|129.6.15.30|17|45181|123|0|23|2b759d2c1c1459f2|23,,
null|null|0x0800|192.168.1.240|132.163.4.101|17|41127|123|0|23|28e52f5765e53480|23,,
null|null|0x0800|192.168.1.240|129.6.15.30|17|49365|123|0|23|8173384e75861ba9|23,,
null|null|0x0800|206.108.0.131|192.168.1.240|17|123|43626|0|23|948b8b5fc6603d43|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|34237|123|0|23|4b9303f2120543c6|23,,
null|null|0x0800|132.163.4.101|192.168.1.240|17|123|33077|0|23|d92f67bf88cf89b6|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|33389|123|0|23|86015275006c9237|23,,
null|null|0x0800|192.168.1.240|138.236.128.36|17|32770|123|0|23|ddf335cd0481c737|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|50500|123|0|23|cde057d040106d25|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|50633|0|23|1a4cc0f1108e7810|23,,
null|null|0x0800|138.236.128.36|192.168.1.240|17|123|36835|0|23|4a43c37897b35367|23,,
null|null|0x0800|97.107.128.58|192.168.1.240|17|123|42923|0|23|463dce6b6c4f9de2|23,,
null|null|0x0800|192.168.1.240|208.75.88.4|17|53907|123|0|23|c623551a21912994|23,,
null|null|0x0800|71.252.219.43|192.168.1.240|17|123|57992|0|23|ca9760612c97e5f5|23,,
null|null|0x0800|45.79.10.228|192.168.1.240|17|123|44720|0|23|219293ed91a5a132|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|51032|0|23|f6739f3ff351124e|23,,
null|null|0x0800|192.168.1.240|96.244.96.19|17|57014|123|0|23|674da846012e69b9|23,,
null|null|0x0800|192.168.1.240|96.244.96.19|17|57147|123|0|23|24bbc2b7176e39ce|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|42346|0|23|83c1c271811b2bdb|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|37663|0|23|a8d5a87480c2df47|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|49934|123|0|23|c0e137b027ef6bbf|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|54373|0|23|56ae81be84c367f8|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|60141|123|0|23|2c9b555bf47c6555|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|50600|0|23|f39388f93d9a14b9|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|57616|0|23|7c5ccf4d5cf31aba|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|44300|0|23|710b077492378517|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|52822|123|0|23|80f40ade4a39d8dc|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|54809|0|23|20f5b9404ad6fa92|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|41500|0|23|8b90bcebb1c93d3b|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|43652|0|23|13241bfcbebc8faf|23,,
null|null|0x0800|131.107.13.100|192.168.1.240|17|123|39606|0|23|d4b8c2afa6b874a8|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|59280|123|0|23|b4e9ea99e29458df|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|38145|123|0|23|30e039fb4b127494|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|37800|0|23|8e82676765ad5531|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|60003|0|23|56c02a935e2036a8|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|38946|0|23|b14a584368db4562|23,,
null|null|0x0800|192.168.1.240|206.108.0.132|17|36511|123|0|23|f7d2a2230868e5e1|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|57069|0|23|64c75ab3513f2c40|23,,
null|null|0x0800|71.252.219.43|192.168.1.240|17|123|55360|0|23|2885dcfbdce1e4df|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|42196|0|23|68fd46dfd781c592|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|49805|123|0|23|af6664769ae401bf|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|60029|0|23|36a14668f274f4bb|23,,
null|null|0x0800|192.168.1.240|208.75.88.4|17|38533|123|0|23|ad1f0261219c6f40|23,,
null|null|0x0800|208.75.88.4|192.168.1.240|17|123|57398|0|23|983f830a66f04102|23,,
null|null|0x0800|192.168.1.240|206.108.0.132|17|39273|123|0|23|5ee315c515fb77a7|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|60038|0|23|050e8191051fb6ec|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|55674|0|23|6ea2ec03dbeae8c8|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|47067|0|23|83630a09f9ec4113|23,,
null|null|0x0800|192.168.1.240|206.108.0.132|17|58102|123|0|23|c1443bcbb21159c9|23,,
null|null|0x0800|97.107.128.58|192.168.1.240|17|123|40348|0|23|f8146e9a53ddde15|23,,
null|null|0x0800|192.168.1.240|45.79.10.228|17|39512|123|0|23|7cddb7a5593c1394|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|59677|123|0|23|5b89a9dbe07ceda4|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|60667|123|0|23|61484357e4e04073|23,,
null|null|0x0800|107.170.224.8|192.168.1.240|17|123|55807|0|23|927163df730574e1|23,,
null|null|0x0800|192.168.1.240|198.38.16.1|17|51354|123|0|23|b7376b9343081020|23,,
null|null|0x0800|192.168.1.240|97.107.128.58|17|47201|123|0|23|f6fbe0c9436670de|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|53540|123|0|23|72e94cda05eef0cb|23,,
null|null|0x0800|107.170.224.8|192.168.1.240|17|123|55818|0|23|abaaef1439a91077|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|55023|0|23|b1b7d2fcf132066a|23,,
null|null|0x0800|97.107.128.58|192.168.1.240|17|123|41665|0|23|2475edb2ccb24e36|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|55626|0|23|2013c051431911df|23,,
null|null|0x0800|173.71.69.90|192.168.1.240|17|123|47671|0|23|9eb08c39671ab3cb|23,,
null|null|0x0800|71.252.219.43|192.168.1.240|17|123|48172|0|23|e0d9c95cb46af8de|23,,
null|null|0x0800|204.11.201.12|192.168.1.240|17|123|57168|0|23|03c6903c16a43c7f|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|41571|0|23|24b693e29c519416|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|39256|0|23|23e038b498f64f3b|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|49691|0|23|658b54bb22ff3f8a|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|40976|123|0|23|cacd156dcaf19706|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|59029|123|0|23|22e50e3b5ce16b4c|23,,
null|null|0x0800|192.168.1.240|96.244.96.19|17|57765|123|0|23|6a6d7a1f3b59a646|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|45229|0|23|bf8ffb02df24e0be|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|58538|0|23|ca3e1a1c1ebc06dd|23,,
null|null|0x0800|204.11.201.12|192.168.1.240|17|123|39202|0|23|0bcfeaf7ba7dcee2|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|47004|0|23|294966ca73b05afa|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|50656|0|23|ce9bd400fbd5e00b|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|48330|0|23|601332da2c9106c6|23,,
null|null|0x0800|198.38.16.1|192.168.1.240|17|123|41040|0|23|1c1b94a40677d0e7|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|49666|0|23|343268296dd60d37|23,,
null|null|0x0800|192.168.1.240|206.108.0.132|17|49232|123|0|23|6a575b780e2a7438|23,,
null|null|0x0800|192.168.1.240|96.244.96.19|17|44072|123|0|23|e0b4915ac369d4e7|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|57141|123|0|23|93f1679422f6797e|23,,
null|null|0x0800|45.79.10.228|192.168.1.240|17|123|50582|0|23|48b5d1165f06a266|23,,
null|null|0x0800|192.168.1.240|204.11.201.12|17|49744|123|0|23|8dbe5b3d35f6c25a|23,,
null|null|0x0800|192.168.1.240|129.6.15.30|17|37398|123|0|23|2217a32ede5bca1d|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|55941|123|0|23|2d10f8751b8195f0|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|50918|123|0|23|d13110898bdd82d5|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|52852|0|23|eba29fe579f857a8|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|47250|0|23|ed2ae403e0e9aa90|23,,
null|null|0x0800|198.38.16.1|192.168.1.240|17|123|48419|0|23|1545c211e87453ad|23,,
null|null|0x0800|192.168.1.240|206.108.0.131|17|55830|123|0|23|f166d9b592b2c4c7|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|50200|0|23|4e6aad052a41a3d6|23,,
null|null|0x0800|192.168.1.240|132.163.4.101|17|55399|123|0|23|f068b5e9e5f2a791|23,,
null|null|0x0800|192.168.1.240|173.71.69.90|17|34893|123|0|23|29898823c5cc7b94|23,,
null|null|0x0800|192.168.1.240|129.6.15.30|17|60420|123|0|23|3ee25540497b0c18|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|60230|0|23|ae771075f81cc452|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|44419|123|0|23|e6dd82d01968c8f2|23,,
null|null|0x0800|45.79.10.228|192.168.1.240|17|123|54065|0|23|8f7c261096f04a71|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|52196|0|23|f50c31051b500c5b|23,,
null|null|0x0800|192.168.1.240|198.38.16.1|17|48942|123|0|23|899609b526037e36|23,,
null|null|0x0800|192.168.1.240|204.11.201.12|17|34164|123|0|23|8defb9be0ae61467|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|37555|123|0|23|5561424c7048dc73|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|57101|123|0|23|962763ae20f6eb0a|23,,
null|null|0x0800|198.38.16.1|192.168.1.240|17|123|37723|0|23|b5b3d70414eab750|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|58216|123|0|23|ca03c7e477e22783|23,,
null|null|0x0800|138.236.128.36|192.168.1.240|17|123|54635|0|23|86bc93d7b25b41a6|23,,
null|null|0x0800|192.168.1.240|45.79.10.228|17|41836|123|0|23|6b247104a5ca3ea2|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|33776|123|0|23|4c47315e7f3e58ca|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|59762|123|0|23|091cc21a61b6d7e3|23,,
null|null|0x0800|192.168.1.240|107.170.224.8|17|43137|123|0|23|04b213710e2cf9ef|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|55804|123|0|23|8cee260ad0e67295|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|60008|123|0|23|a158a09b14c49c4a|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|58436|123|0|23|3bcc74053f98ba29|23,,
