srcMac| dstMac| ethType| srcIp| dstIp| ipProto| srcPort| dstPort|origin timestamp|transmit timestamp|reference id|server version|server mode,,
null|null|0x0800|130.102.128.23|192.168.1.249|17|123|58701|dbad6e5ae197d49d|dbad6e5b1e7da33e|808a8c2c|1c|1c,,
null|null|0x0800|202.127.210.36|192.168.1.249|17|123|36899|dba70b5ff2ee5258|dba70b6030ef4046|67267824|1c|1c,,
null|null|0x0800|80.69.163.42|192.168.1.249|17|123|34894|dbaa574079aac53b|dbaa5740deca541a|c26402c2|1c|1c,,
null|null|0x0800|192.168.1.249|194.225.50.25|17|55160|123|dbaa02daaa2de870|dbaa02db1df9a098|056485dd|1c|1c,,
null|null|0x0800|192.168.1.249|121.0.0.42|17|53426|123|dba46856a777c02a|dba46856eaee0fff|b915653b|1c|1c,,
null|null|0x0800|85.119.80.232|192.168.1.249|17|123|59487|dba5b9d84fa7fc32|dba5b9d8ae6d785c|d32a032c|1c|1c,,
null|null|0x0800|192.168.1.249|45.76.107.191|17|51631|123|dba6b6ff486dd69d|dba6b6ffa51397ff|80040101|1c|1c,,
null|null|0x0800|192.168.1.249|103.38.120.36|17|43412|123|dbac71345404b7f5|dbac71349533c831|cb2353f2|1c|1c,,
null|null|0x0800|121.0.0.41|192.168.1.249|17|123|51783|dba75fc0662c98e5|dba75fc0ac2ec7ff|c0bd3611|1c|1c,,
null|null|0x0800|202.127.210.37|192.168.1.248|17|123|58810|dbaebdbca9bd2fa0|dbaebdbcf6eb9322|c0bd3621|1c|1c,,
null|null|0x0800|192.168.1.249|210.23.25.77|17|38600|123|dba36b34fe586013|dba36b3548845087|47505300|24|24,,
null|null|0x0800|192.33.96.102|192.168.1.249|17|123|44788|dbab741275ec0b56|dbab7412e04d1fed|50505300|1c|1c,,
null|null|0x0800|62.210.211.218|192.168.1.248|17|123|59467|dbaf667dbfeb074a|dbaf667e26cb157b|525fd73d|1c|1c,,
null|null|0x0800|77.245.18.26|192.168.1.249|17|123|36859|dba60e38f6a7264a|dba60e395ddd81b9|a2172938|1c|1c,,
null|null|0x0800|27.124.125.250|192.168.1.249|17|123|42410|dba95a1423291b82|dba95a1462547b24|6e1565c7|1c|1c,,
null|null|0x0800|192.168.1.249|27.124.125.250|17|39641|123|dba413f60dff2e48|dba413f668576207|6e1565c7|1c|1c,,
null|null|0x0800|192.168.1.249|103.245.79.2|17|48905|123|dba905b35054ef45|dba905b3c80509a2|d217194d|1c|1c,,
null|null|0x0800|54.252.161.68|192.168.1.249|17|123|55522|dbaaaba1387b890d|dbaaaba176409230|cb2353f2|1c|1c,,
null|null|0x0800|121.0.0.41|192.168.1.249|17|123|40801|dba51117738fabda|dba51117b3e29fff|c0bd3611|1c|1c,,
null|null|0x0800|202.147.104.60|192.168.1.249|17|123|40481|dbadc2bb46d9dfda|dbadc2bb86f88a20|dffc2009|1c|1c,,
null|null|0x0800|192.168.1.249|192.189.54.33|17|56683|123|dbab1fb22ead1d04|dbab1fb24aee9000|825fb350|1c|1c,,
null|null|0x0800|192.168.1.249|121.0.0.41|17|41998|123|dbabc87330dd1e53|dbabc8736fa6afff|1b7c7dfa|1c|1c,,
null|null|0x0800|192.168.1.249|138.201.135.108|17|53904|123|dbad19fa2b545c78|dbad19fa97204cb7|83bc03dd|1c|1c,,
null|null|0x0800|198.211.106.151|192.168.1.248|17|123|48504|dbaf121d24bc2763|dbaf121d7e8ca5ce|ada2c09c|1c|1c,,
null|null|0x0800|195.154.71.176|192.168.1.249|17|123|50260|dbac1cd396071c53|dbac1cd3fb856244|91eecb0e|1c|1c,,
null|null|0x0800|130.102.2.123|192.168.1.249|17|123|53881|dba66299b00b1359|dba66299ef184b1c|40712005|1c|1c,,
null|null|0x0800|192.168.1.249|196.10.52.57|17|55721|123|dba9ae7489749279|dba9ae7502b03af5|003c8bc2|1c|1c,,
null|null|0x0800|192.168.1.249|129.250.35.250|17|54444|123|dba3bf9580a45d41|dba3bf95c15d7fd0|85f3eef3|1c|1c,,
null|null|0x0800|54.252.165.245|192.168.1.249|17|123|37236|dba56577dd749279|dba565781c56ed19|ca15890a|1c|1c,,
null|null|0x0800|130.102.128.23|192.168.1.248|17|123|57098|dbb45825b78ad256|dbb45825fb6bde36|d8dac0ca|1c|1c,,
null|null|0x0800|192.168.1.248|193.141.27.6|17|49948|123|dbb7f8552f7ced91|dbb7f85594fdadec|c0356767|1c|1c,,
null|null|0x0800|192.168.1.248|202.127.210.37|17|60396|123|dbb84cb5dae3b46f|dbb84cb61a0470eb|c0bd3621|1c|1c,,
null|null|0x0800|192.168.1.248|27.124.125.251|17|37709|123|dbba46ffb9e0c5a8|dbba46fffee2cce7|82d9e231|1c|1c,,
null|null|0x0800|192.168.1.248|27.124.125.251|17|38068|123|dbbbece268219eb6|dbbbece2af33c1b9|82d9e231|1c|1c,,
null|null|0x0800|195.154.10.106|192.168.1.248|17|123|45333|dbbb442135fce315|dbbb44219d19ffff|c1321b42|1c|1c,,
null|null|0x0800|203.122.222.149|192.168.1.248|17|123|44986|dbb8a116494573a7|dbb8a11691b60608|4abd3a4e|1c|1c,,
null|null|0x0800|192.168.1.248|212.51.144.44|17|42180|123|dbbc4142e858bc59|dbbc41434e55f7b3|50505300|1c|1c,,
null|null|0x0800|192.168.1.248|97.107.128.58|17|34516|123|dbb3af64addbdb5d|dbb3af65104946f7|d133a1ee|1c|1c,,
null|null|0x0800|192.168.1.248|52.63.147.200|17|36674|123|dbb5fe0d4b2e8c04|dbb5fe0d8ca1b317|67ef0816|1c|1c,,
null|null|0x0800|202.127.210.37|192.168.1.248|17|123|40914|dbafbade6ecc2d6a|dbafbadeb3576a3e|c0bd3621|1c|1c,,
null|null|0x0800|129.250.35.250|192.168.1.248|17|123|48939|dbb99e3e4b0f6ad7|dbb99e3e86f03775|85f3eef3|1c|1c,,
null|null|0x0800|192.168.1.248|203.158.118.2|17|41959|123|dbb949ddac36eb4e|dbb949de01d26bce|7ae73bf6|1c|1c,,
null|null|0x0800|192.189.54.33|192.168.1.248|17|123|55470|dbbc95a3d36b5d46|dbbc95a410099000|825fb350|1c|1c,,
null|null|0x0800|192.168.1.248|27.124.125.252|17|51497|123|dbb403c53e77c45c|dbb403c583c926b2|da642b46|1c|1c,,
null|null|0x0800|59.167.170.228|192.168.1.248|17|123|51475|dbb6a6d32071e6cd|dbb6a6d361b5b651|dffc2009|1c|1c,,
null|null|0x0800|192.168.1.248|4.53.160.75|17|58768|123|dbba9b602ad234eb|dbba9b607e4feefc|8e42650d|1c|1c,,
null|null|0x0800|192.168.1.248|86.59.80.170|17|46322|123|dbb74f9412358298|dbb74f947dfa93b7|8382fb6b|1c|1c,,
null|null|0x0800|192.168.1.248|103.38.120.36|17|42812|123|dbb160c0cd04a2fc|dbb160c10b238a5b|cb2353f2|1c|1c,,
null|null|0x0800|108.61.194.85|192.168.1.248|17|123|45344|dbb8f576f5f42bb6|dbb8f577471ff539|84a30465|1c|1c,,
null|null|0x0800|192.168.1.248|27.124.125.252|17|39844|123|dbb7a3f4be7bf61a|dbb7a3f500bea545|da642b46|1c|1c,,
null|null|0x0800|192.168.1.248|129.250.35.250|17|51356|123|dbb00f3eef78feef|dbb00f3f33cb0d0e|85f3eef3|1c|1c,,
null|null|0x0800|192.168.1.248|202.60.94.11|17|42389|123|dbb0639f78aefb2a|dbb0639fc931497b|dffc2009|1c|1c,,
null|null|0x0800|129.250.35.251|192.168.1.248|17|123|54848|dbbd92caeb7f38c5|dbbd92cb3938a63e|f9e063d5|1c|1c,,
null|null|0x0800|192.168.1.248|195.43.138.123|17|59603|123|dbb25de28fb99d45|dbb25de2f6b74c83|55ffd642|1c|1c,,
null|null|0x0800|192.168.1.248|103.38.120.36|17|33754|123|dbbaefc0c07c30d3|dbbaefc0fe32bfc0|ca068376|1c|1c,,
null|null|0x0800|54.252.161.68|192.168.1.248|17|123|46598|dbb500e6953a81dc|dbb500e6d5572d00|cb2353f2|1c|1c,,
null|null|0x0800|192.168.1.248|203.23.237.200|17|37268|123|dbb2b2434256ffc1|dbb2b2437aae586f|cb2353f2|1c|1c,,
null|null|0x0800|192.168.1.248|103.38.121.36|17|48142|123|dbb65272b7a3db3b|dbb65272f33b58e9|cb2353f2|1c|1c,,
null|null|0x0800|202.127.210.36|192.168.1.248|17|123|57231|dbb35b041ffb3743|dbb35b04705f99ed|67267824|1c|1c,,
null|null|0x0800|192.168.1.248|121.0.0.42|17|48475|123|dbb9f29efc36b8f9|dbb9f29f4ccf8fff|d9c6db66|1c|1c,,
null|null|0x0800|176.9.82.67|192.168.1.248|17|123|36464|dbbcea0469c853c1|dbbcea04d314a60e|d5efefa4|1c|1c,,
null|null|0x0800|129.250.35.251|192.168.1.248|17|123|56267|dbb6fb3390adab9f|dbb6fb33e0e8d2ba|f9e063d5|1c|1c,,
null|null|0x0800|192.168.1.248|202.65.114.202|17|56813|123|dbbd3e6a539884c6|dbbd3e6aa2886050|cba08042|1c|1c,,
null|null|0x0800|192.168.1.248|45.114.116.62|17|34923|123|dbb4ac8631cd2d44|dbb4ac8670fcb8d0|ca2eb312|1c|1c,,
null|null|0x0800|202.147.104.60|192.168.1.248|17|123|35963|dbb0b7fff773affb|dbb0b80037b6a0cf|dffc2009|1c|1c,,
null|null|0x0800|91.218.89.74|192.168.1.248|17|123|52771|dbb1b52143566490|dbb1b521b0ed5989|69f03821|1c|1c,,
null|null|0x0800|178.17.162.12|192.168.1.248|17|123|44188|dbb5554702d14a0a|dbb5554788de2570|a2172938|1c|1c,,
null|null|0x0800|202.147.104.60|192.168.1.248|17|123|35973|dbbde72b7a1bb05f|dbbde72bc2740b8d|ca068376|1c|1c,,
null|null|0x0800|130.102.2.123|192.168.1.248|17|123|44138|dbb209821c28b2a6|dbb2098259688d9a|d8dafeca|1c|1c,,
null|null|0x0800|192.168.1.248|129.250.35.250|17|35872|123|dbb306a3a32b239a|dbb306a3df5efb92|85f3eef3|1c|1c,,
null|null|0x0800|192.168.1.248|220.233.156.30|17|33628|123|dbb5a9aceab862b2|dbb5a9ad15852466|50505300|1c|1c,,
null|null|0x0800|121.0.0.41|192.168.1.248|17|123|37719|dbb10c60610a2446|dbb10c60a40657ff|1b7c7dfa|1c|1c,,
null|null|0x0800|192.168.1.248|121.0.0.41|17|37665|123|dbbb9881e51d68c6|dbbb988229b3efff|1b7c7dfa|1c|1c,,
null|null|0x0800|220.233.156.30|192.168.1.248|17|123|40585|dbca3d3577ceb788|dbca3d35ba842b64|50505300|1c|1c,,
null|null|0x0800|160.16.101.116|192.168.1.248|17|123|45422|dbc08a345dac258d|dbc08a34c8e19852|85f3eef3|1c|1c,,
null|null|0x0800|27.124.125.252|192.168.1.248|17|123|44802|dbc7ca9e5ae1693c|dbc7ca9e9dee9830|da642b46|1c|1c,,
null|null|0x0800|192.168.1.248|128.138.141.172|17|41894|123|dbbf38ad3cc1333b|dbbf38ad92a014bf|4e495354|1c|1c,,
null|null|0x0800|192.168.1.248|45.114.116.62|17|35411|123|dbc7763e0e0a2014|dbc7763e3d117d53|ca2eb212|1c|1c,,
null|null|0x0800|192.168.1.248|202.127.210.36|17|52619|123|dbc81efeb4258d58|dbc81efef3498eb4|1b7c7dfa|1c|1c,,
null|null|0x0800|121.0.0.41|192.168.1.248|17|123|49025|dbcc285460e3369b|dbcc2854a4e497ff|1b7c7dfa|1c|1c,,
null|null|0x0800|121.0.0.42|192.168.1.248|17|123|49306|dbbee44cc2e3a3a8|dbbee44d08c60fff|c332ab65|1c|1c,,
null|null|0x0800|192.168.1.248|203.206.205.83|17|33130|123|dbc6cd7761907d91|dbc6cd77b93c7ea4|d209c032|1c|1c,,
null|null|0x0800|196.10.52.57|192.168.1.248|17|123|40213|dbc381a81b457c0b|dbc381a89e76a201|c415bb02|1c|1c,,
null|null|0x0800|192.168.1.248|54.252.161.68|17|48728|123|dbc8c7bf82e81882|dbc8c7bfc3cdfad8|cb2353f2|1c|1c,,
null|null|0x0800|27.124.125.251|192.168.1.248|17|123|33889|dbc2d8e6d651c193|dbc2d8e71cca10bf|82d9e231|1c|1c,,
null|null|0x0800|27.124.125.251|192.168.1.248|17|123|40158|dbc0de9a15fe004b|dbc0de9a5d05ea65|82d9e231|1c|1c,,
null|null|0x0800|192.168.1.248|27.124.125.250|17|33578|123|dbcc7cb4cfcec84f|dbcc7cb517cb7f27|112e63cc|1c|1c,,
null|null|0x0800|192.168.1.248|103.51.68.133|17|45802|123|dbc9e8d52ca31e7d|dbc9e8d550f75eb3|50505300|1c|1c,,
null|null|0x0800|54.252.165.245|192.168.1.248|17|123|50843|dbc42a6981c66d37|dbc42a69bd5aa53a|ca15890a|1c|1c,,
null|null|0x0800|220.233.156.30|192.168.1.248|17|123|44042|dbcb7f93857be985|dbcb7f93c69dc401|50505300|1c|1c,,
null|null|0x0800|54.252.161.68|192.168.1.248|17|123|57177|dbc1dbc09ca1be2b|dbc1dbc0ddca5de8|a4433ec2|1c|1c,,
null|null|0x0800|192.168.1.248|123.108.200.124|17|45779|123|dbc721dd607fdc59|dbc721ddcd66cc16|b24fa039|1c|1c,,
null|null|0x0800|27.124.125.250|192.168.1.248|17|123|34259|dbc5d05103d2fa0d|dbc5d0514d752068|112e63cc|1c|1c,,
null|null|0x0800|121.0.0.42|192.168.1.248|17|123|51447|dbc91c1ff9b317ef|dbc91c203f4787ff|b915653b|1c|1c,,
null|null|0x0800|192.168.1.248|192.189.54.17|17|50728|123|dbcb2b330f9713ad|dbcb2b334c788000|825fb350|1c|1c,,
null|null|0x0800|192.168.1.248|203.122.222.149|17|60211|123|dbc132fa9487db2b|dbc132fad2c33b19|4abd3a4e|1c|1c,,
null|null|0x0800|103.38.120.36|192.168.1.248|17|123|60585|dbbfe16e5118b0d0|dbbfe16e91b9a899|d209c032|1c|1c,,
null|null|0x0800|129.250.35.251|192.168.1.248|17|123|51951|dbc32d478d314445|dbc32d47da9b035c|f9e063d5|1c|1c,,
null|null|0x0800|27.124.125.250|192.168.1.248|17|123|33785|dbbe8fec508abd5d|dbbe8fec8b537b0c|1b7c7dfb|1c|1c,,
null|null|0x0800|192.168.1.248|27.124.125.251|17|43303|123|dbcad6d2a6f46aa0|dbcad6d2ec312bb1|82d9e231|1c|1c,,
null|null|0x0800|54.252.165.245|192.168.1.248|17|123|45188|dbbe3b8beb0153bd|dbbe3b8c2b9e8edf|ca15890a|1c|1c,,
null|null|0x0800|27.124.125.250|192.168.1.248|17|123|49294|dbc3d60907f0995a|dbc3d60950e774bd|112e63cc|1c|1c,,
null|null|0x0800|103.38.121.36|192.168.1.248|17|123|52885|dbc67916e34a2339|dbc6791732ed85f4|cb2353f2|1c|1c,,
null|null|0x0800|192.168.1.248|121.0.0.42|17|42485|123|dbc9c4e0e6cffa7e|dbc9c4e12a990fff|b915653b|1c|1c,,
null|null|0x0800|192.168.1.248|192.189.54.33|17|52991|123|dbc8735f2280e065|dbc8735f69994000|825fb350|1c|1c,,
null|null|0x0800|78.47.253.206|192.168.1.248|17|123|46645|dbccd1153d1cb039|dbccd1159f0476f5|c0356768|1c|1c,,
null|null|0x0800|192.168.1.248|129.250.35.250|17|45592|123|dbc624b17e795703|dbc624b1b992b17e|85f3eef3|1c|1c,,
null|null|0x0800|192.168.1.248|192.189.54.17|17|59355|123|dbcbd3f3f32f9873|dbcbd3f437880000|825fb350|1c|1c,,
null|null|0x0800|192.168.1.248|121.0.0.41|17|38524|123|dbc230211547064e|dbc2302159e1dfff|1b7c7dfc|1c|1c,,
null|null|0x0800|192.168.1.248|45.114.116.62|17|34814|123|dbc97080774a771c|dbc97080b86d1616|ca2eb212|1c|1c,,
null|null|0x0800|192.168.1.248|202.60.94.15|17|60938|123|dbbf8d0dd8180d3c|dbbf8d0e1a0ba102|dffc2009|1c|1c,,
null|null|0x0800|192.168.1.248|27.124.125.250|17|38886|123|dbc035cec0a3d70a|dbc035cefc8a201b|1b7c7dfb|1c|1c,,
null|null|0x0800|97.107.128.58|192.168.1.248|17|123|46169|dbc1875afc536d65|dbc1875b5552a3bd|d133a1ee|1c|1c,,
null|null|0x0800|192.168.1.248|121.0.0.42|17|53195|123|dbc284866fc7607c|dbc28486b30497ff|d9c6db66|1c|1c,,
null|null|0x0800|192.168.1.248|80.241.0.72|17|51642|123|dbdc77210a527a20|dbdc7721873cc411|50505300|1c|1c,,
null|null|0x0800|80.241.0.72|192.168.1.248|17|123|38563|dbcd257b0856e696|dbcd257b75aa8677|50505300|1c|1c,,
null|null|0x0800|27.124.125.252|192.168.1.248|17|123|33707|dbd2bfe97133c1ce|dbd2bfe9ba1a0cb9|da642b46|1c|1c,,
null|null|0x0800|192.168.1.248|192.189.54.33|17|42066|123|dbd4cbafb9dabe27|dbd4cbaffeedd000|825fb350|1c|1c,,
null|null|0x0800|27.124.125.251|192.168.1.248|17|123|39200|dbd6884cc46088d6|dbd6884d0c30895b|82d9e231|1c|1c,,
null|null|0x0800|27.124.125.250|192.168.1.248|17|123|60425|dbdb25939fb4d488|dbdb2593efaedd6c|112e63cc|1c|1c,,
null|null|0x0800|192.168.1.248|202.127.210.36|17|35588|123|dbd57280b615336d|dbd57280f90f2819|1b7c7dfa|1c|1c,,
null|null|0x0800|192.168.1.248|202.127.210.36|17|59517|123|dbdc22badbdfa00e|dbdc22bb1f72be84|1b7c7dfa|1c|1c,,
null|null|0x0800|192.168.1.248|202.127.210.36|17|47315|123|dbd97fb1298372e6|dbd97fb16d17c1e5|1b7c7dfa|1c|1c,,
null|null|0x0800|192.168.1.248|194.225.50.25|17|46560|123|dbdbce59afa7daa4|dbdbce5a28a53b1f|34ce4636|1c|1c,,
null|null|0x0800|192.168.1.248|206.108.0.131|17|57135|123|dbd4774ef815a07b|dbd4774f6791f715|c0a864fc|1c|1c,,
null|null|0x0800|192.168.1.248|130.102.2.123|17|40734|123|dbd633ec70b923a2|dbd633ec9e473975|d8dac0ca|1c|1c,,
null|null|0x0800|192.168.1.248|108.61.56.35|17|60688|123|dbd217285e4e26d4|dbd21728b5daeded|121a0469|1c|1c,,
null|null|0x0800|192.168.1.248|192.189.54.33|17|55159|123|dbcfc8847e1b7e0a|dbcfc884c6084000|825fb350|1c|1c,,
null|null|0x0800|192.168.1.248|121.0.0.42|17|60244|123|dbd8d6f0698793dd|dbd8d6f0abf7efff|b915653b|1c|1c,,
null|null|0x0800|192.168.1.248|46.165.194.70|17|41406|123|dbd01ce4f1460aa6|dbd01ce55cf836cb|c0356768|1c|1c,,
null|null|0x0800|121.0.0.41|192.168.1.248|17|123|53150|dbd92b50c24a59c0|dbd92b51067a0fff|1b7c7dfc|1c|1c,,
null|null|0x0800|220.233.156.30|192.168.1.248|17|123|49796|dbd16e673ba1e3ea|dbd16e677f0d752e|50505300|1c|1c,,
null|null|0x0800|192.168.1.248|130.102.128.23|17|34435|123|dbdd1fe261dfdac6|dbdd1fe2a3c62d24|d8dafeca|1c|1c,,
null|null|0x0800|192.168.1.248|202.127.210.37|17|33613|123|dbd5c6e18a744b2b|dbd5c6e1d361dabc|c0bd3611|1c|1c,,
null|null|0x0800|27.124.125.251|192.168.1.248|17|123|44527|dbd26b88fa5b63d3|dbd26b89441692c8|82d9e231|1c|1c,,
null|null|0x0800|132.163.4.101|192.168.1.248|17|123|36815|dbce229cf1c36976|dbce229d49db3a16|41435453|1c|1c,,
null|null|0x0800|103.38.120.36|192.168.1.248|17|123|47670|dbdb79f428f4f93b|dbdb79f46565d3d0|cb2353f2|1c|1c,,
null|null|0x0800|129.250.35.250|192.168.1.248|17|123|58379|dbd61b4210886162|dbd61b42583edf66|85f3eef3|1c|1c,,
null|null|0x0800|129.250.35.250|192.168.1.248|17|123|46396|dbcd79dbd93c579f|dbcd79dc1f37da76|85f3eef3|1c|1c,,
null|null|0x0800|27.124.125.250|192.168.1.248|17|123|44453|dbcdce3c5c848387|dbcdce3cb9022162|112e63cc|1c|1c,,
null|null|0x0800|192.168.1.248|130.102.2.123|17|55614|123|dbd51e20513fd0d0|dbd51e209544ae46|84a30465|1c|1c,,
null|null|0x0800|129.250.35.251|192.168.1.248|17|123|48300|dbd07145b1826677|dbd07145f802a678|f9e063d5|1c|1c,,
null|null|0x0800|202.127.210.37|192.168.1.248|17|123|43105|dbcf7423fb530ced|dbcf742445f13e1f|c0bd3611|1c|1c,,
null|null|0x0800|192.168.1.248|129.250.35.251|17|52694|123|dbdad1330add9c27|dbdad13359ec94a9|f9e063d5|1c|1c,,
null|null|0x0800|192.168.1.248|121.0.0.41|17|44502|123|dbd11a06bfac710c|dbd11a07185e2fff|1b7c7dfb|1c|1c,,
null|null|0x0800|192.168.1.248|54.252.165.245|17|34716|123|dbda287225ccb7d4|dbda287267e9edd3|ca15890a|1c|1c,,
null|null|0x0800|202.127.210.36|192.168.1.248|17|123|45431|dbdccb81db1e0828|dbdccb8225dcf7c1|1b7c7dfa|1c|1c,,
null|null|0x0800|192.168.1.248|121.0.0.41|17|49751|123|dbda7cd2964851a8|dbda7cd2dc33c7ff|1b7c7dfa|1c|1c,,
null|null|0x0800|121.0.0.41|192.168.1.248|17|123|47066|dbd88290053f5b5f|dbd88290462177ff|1b7c7dfa|1c|1c,,
null|null|0x0800|192.168.1.248|220.233.156.30|17|38563|123|dbcd2575ec12cf0f|dbcd25762946ca27|50505300|1c|1c,,
null|null|0x0800|192.189.54.17|192.168.1.248|17|123|57926|dbd9d411a4cc2507|dbd9d411ecece000|825fb350|1c|1c,,
null|null|0x0800|193.6.176.19|192.168.1.248|17|123|37987|dbd1c2c7a45ff1d8|dbd1c2c80f36eec6|28b3845b|1c|1c,,
null|null|0x0800|54.252.165.245|192.168.1.248|17|123|55123|dbce76fd9371da37|dbce76fdd73bc25a|ca15890a|1c|1c,,
null|null|0x0800|209.133.217.165|192.168.1.248|17|123|51642|dbdc771b9edc7ef1|dbdc771bfe894c23|47288092|1c|1c,,
null|null|0x0800|82.100.248.10|192.168.1.248|17|123|47493|dbd82e2f0f7318fc|dbd82e2f7ca0386a|83bc03de|1c|1c,,
null|null|0x0800|121.0.0.41|192.168.1.248|17|123|37173|dbcf1fbe8757d5a9|dbcf1fbeca0cbfff|c0bd3611|1c|1c,,
