srcMac, dstMac, ethType, srcIp, dstIp, ipProto, srcPort, dstPort, protocol, allMatches, numPayloadOnePackets, numPayloadTwoPackets
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,46103,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,48769,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,48768,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,57824,53,dns,dns|,1,1
null,null,0x0800,178.33.226.93,192.168.1.177,6,80,59439,http,http|,2,2
null,null,0x0800,192.168.1.177,192.168.1.1,17,33859,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,35464,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,34135,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,60422,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,36795,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,34134,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,60462,443,tls,tls|,3,8
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59439,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,60427,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59435,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,47623,53,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,48774,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,48776,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,46113,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,48775,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,48778,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,48777,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,46116,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,46117,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,47448,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,36708,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,54355,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,46559,53,dns,dns|,2,2
null,null,0x0800,192.168.1.177,192.168.1.1,17,41171,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,35475,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,34144,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,35474,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,34143,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,34145,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,60413,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,60461,443,tls,tls|,4,7
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,34147,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,60414,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,60417,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59428,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59426,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,60418,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,35471,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,53289,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,48785,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,46123,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,47455,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,47457,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,47458,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,47459,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,47451,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59453,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,58121,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,35487,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,60446,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,60464,443,tls,tls|,3,8
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,34151,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,38269,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59455,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59454,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,34152,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,35483,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,45357,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,46135,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,47621,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,33987,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,57829,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59441,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,60433,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,34167,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,60437,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,60463,443,tls,tls|,3,8
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,34164,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,53287,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,53021,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,47475,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,47477,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,45225,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,47753,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,36709,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,54485,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,47473,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,34177,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,41786,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,60463,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59474,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,33980,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,54974,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,60468,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,34173,dns,dns|,2,2
null,null,0x0800,192.168.1.177,192.168.1.1,17,40455,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,42985,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.243,6,445,49760,none,none,3,5
null,null,0x0800,192.168.1.177,192.168.1.1,17,54840,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,47482,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,47483,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,60461,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,58133,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59463,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,41521,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,34189,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,35506,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,33981,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,34183,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,38135,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,58134,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,36703,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,37067,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,51114,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,46169,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,51247,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,40589,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,46160,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,37900,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,56882,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,47495,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,38398,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59495,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,58162,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59492,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,33982,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,58409,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59499,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,34197,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59498,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,57688,443,tls,tls|,5,9
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,46170,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,46171,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,56750,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,39463,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,41523,53,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59486,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,38133,53,dns,dns|,2,2
null,null,0x0800,192.168.1.177,192.168.1.1,17,52576,53,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59484,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,58151,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59481,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,46190,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,55420,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,59489,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,38000,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,45707,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,38399,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,58157,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,53772,53,dns,dns|,2,2
null,null,0x0800,192.168.1.177,176.31.232.79,6,57689,443,tls,tls|,3,6
null,null,0x0800,192.168.1.177,192.168.1.1,17,42720,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,39464,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,37069,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,33104,53,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,58186,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,44153,53,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,58185,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,44020,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,51329,443,tls,tls|,4,7
null,null,0x0800,192.168.1.177,176.31.232.79,6,56488,443,tls,tls|,3,7
null,null,0x0800,192.168.1.177,192.168.1.1,17,41524,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,32786,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,55421,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,34436,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,57686,443,tls,tls|,3,9
null,null,0x0800,192.168.1.177,192.168.1.1,17,34302,53,dns,dns|,2,2
null,null,0x0800,192.168.1.177,192.168.1.1,17,42856,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,42989,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,58190,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,46194,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,52572,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,35635,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,38397,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,44287,53,dns,dns|,3,3
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,60499,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,58175,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,58171,dns,dns|,2,2
null,null,0x0800,192.168.1.177,176.31.232.79,6,56489,443,tls,tls|,3,8
null,null,0x0800,192.168.1.177,192.168.1.1,17,34303,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,57687,443,tls,tls|,3,9
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,60493,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,60492,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,33239,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,50178,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,33106,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,56486,443,tls,tls|,3,7
null,null,0x0800,192.168.1.177,192.168.1.1,17,35503,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,44284,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,50174,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,41526,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,38261,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,60991,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,36702,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,57684,443,tls,tls|,4,10
null,null,0x0800,192.168.1.177,192.168.1.1,17,55557,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,59608,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,52570,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,45482,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,35637,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,35502,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,56487,443,tls,tls|,3,8
null,null,0x0800,192.168.1.177,192.168.1.1,17,44285,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,41527,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,58193,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,54228,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,58192,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,34439,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,224.0.0.2,2,*,*,none,none,1,0
null,null,0x0800,192.168.1.177,176.31.232.79,6,57685,443,tls,tls|,3,7
null,null,0x0800,192.168.1.177,192.168.1.1,17,56622,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,33108,53,dns,dns|,2,2
null,null,0x0800,192.168.1.177,192.168.1.1,17,35769,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,51325,443,tls,tls|,4,7
null,null,0x0800,192.168.1.177,176.31.232.79,6,56484,443,tls,tls|,3,7
null,null,0x0800,192.168.1.177,192.168.1.1,17,33499,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,55069,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,57466,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,57599,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,57682,443,tls,tls|,3,8
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,54505,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,37193,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,37060,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,55834,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,67,68,dhcp,dhcp|,88,82
null,null,0x0800,192.168.1.177,192.168.1.1,17,46911,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,59997,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,33101,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,56485,443,tls,tls|,3,7
null,null,0x0800,192.168.1.177,176.31.232.79,6,51326,443,tls,tls|,3,7
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,58095,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,52308,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,45979,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,58796,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,58663,53,dns,dns|,2,2
null,null,0x0800,192.168.1.177,176.31.232.79,6,57683,443,tls,tls|,3,7
null,null,0x0800,192.168.1.177,192.168.1.1,17,33368,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,51327,443,tls,tls|,3,8
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,41203,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,43866,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,44511,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,54702,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,41204,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,45843,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,40460,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,57680,443,tls,tls|,3,7
null,null,0x0800,192.168.1.177,192.168.1.1,17,34566,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,37062,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,53637,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,54523,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,58666,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,45842,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,55857,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,42531,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,44512,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,44645,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,56482,443,tls,tls|,3,7
null,null,0x0800,192.168.1.177,192.168.1.1,17,33236,53,dns,dns|,3,3
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,43879,dns,dns|,1,1
null,null,0x0800,192.168.1.177,176.31.232.79,6,51328,443,tls,tls|,4,7
null,null,0x0800,192.168.1.177,176.31.232.79,6,57681,443,tls,tls|,3,7
null,null,0x0800,192.168.1.177,192.168.1.1,17,34568,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,40461,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,54516,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.177,17,53,54518,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,42118,53,dns,dns|,1,1
null,null,0x0800,192.168.1.177,192.168.1.1,17,58798,53,dns,dns|,1,1
