srcMac, dstMac, ethType, srcIp, dstIp, ipProto, srcPort, dstPort, protocol, allMatches, numPayloadOnePackets, numPayloadTwoPackets
null,null,0x0800,192.168.1.120,192.168.1.1,17,59183,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,60537,443,tls,tls|,7,6
null,null,0x0800,192.168.1.120,192.168.1.1,17,50589,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,60403,443,tls,tls|,7,6
null,null,0x0800,192.168.1.120,188.165.38.151,6,60536,443,tls,tls|,7,5
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,43102,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,44432,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,57623,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,39262,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,57749,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,42527,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,56697,443,tls,tls|,7,6
null,null,0x0800,192.168.1.120,192.168.1.1,17,58952,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,50951,443,tls,tls|,5,6
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,56413,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,56414,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,56564,443,tls,tls|,7,7
null,null,0x0800,192.168.1.120,192.168.1.1,17,37701,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,56415,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,56416,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,57741,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,37700,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,42665,443,tls,tls|,6,6
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,33792,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,38065,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,58953,53,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,44439,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,44094,443,tls,tls|,5,6
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,45765,dns,dns|,2,2
null,null,0x0800,192.168.1.120,192.168.1.1,17,59184,53,dns,dns|,2,2
null,null,0x0800,192.168.1.120,188.165.38.151,6,60535,443,tls,tls|,7,6
null,null,0x0800,192.168.1.120,192.168.1.1,17,49820,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,48634,443,tls,tls|,6,5
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,44400,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,48767,443,tls,tls|,7,5
null,null,0x0800,192.168.1.120,188.165.38.151,6,60402,443,tls,tls|,6,5
null,null,0x0800,192.168.1.120,188.165.38.151,6,48501,443,tls,tls|,8,8
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,33747,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,50821,443,tls,tls|,5,6
null,null,0x0800,192.168.1.120,188.165.38.151,6,50954,443,tls,tls|,5,6
null,null,0x0800,192.168.1.120,192.168.1.1,17,34858,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,51054,443,tls,tls|,5,5
null,null,0x0800,46.105.38.79,192.168.1.120,6,5228,55409,none,none,1400,1406
null,null,0x0800,192.168.1.120,192.168.1.1,17,48621,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,44406,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,48899,443,tls,tls|,6,5
null,null,0x0800,192.168.1.120,188.165.38.151,6,48766,443,tls,tls|,6,6
null,null,0x0800,192.168.1.120,188.165.38.151,6,60401,443,tls,tls|,6,5
null,null,0x0800,192.168.1.120,188.165.38.151,6,60534,443,tls,tls|,6,5
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,45740,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,48500,443,tls,tls|,7,5
null,null,0x0800,192.168.1.120,188.165.38.151,6,48633,443,tls,tls|,7,5
null,null,0x0800,192.168.1.239,192.168.1.120,6,42956,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,33738,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,57726,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,35922,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,54781,443,tls,tls|,6,6
null,null,0x0800,192.168.1.120,188.165.38.151,6,50953,443,tls,tls|,5,6
null,null,0x0800,192.168.1.120,188.165.38.151,6,50820,443,tls,tls|,5,6
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,33731,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,59057,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,51055,443,tls,tls|,5,5
null,null,0x0800,192.168.1.120,192.168.1.1,17,54770,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,38552,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,38685,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,45745,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,48898,443,tls,tls|,6,6
null,null,0x0800,192.168.1.120,188.165.38.151,6,60533,443,tls,tls|,7,6
null,null,0x0800,192.168.1.120,192.168.1.1,17,49822,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,48632,443,tls,tls|,6,6
null,null,0x0800,192.168.1.120,188.165.38.151,6,48765,443,tls,tls|,6,5
null,null,0x0800,192.168.1.120,188.165.38.151,6,60400,443,tls,tls|,6,6
null,null,0x0800,192.168.1.120,188.165.38.151,6,54780,443,tls,tls|,6,6
null,null,0x0800,192.168.1.120,192.168.1.1,17,50451,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,48624,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,50823,443,tls,tls|,5,5
null,null,0x0800,192.168.1.120,192.168.1.1,17,35925,53,dns,dns|,1,1
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53116,tls,tls|,6,5
null,null,0x0800,192.168.1.120,188.165.38.151,6,50956,443,tls,tls|,5,6
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53117,tls,tls|,5,5
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,33761,dns,dns|,2,2
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53118,tls,tls|,5,5
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53119,tls,tls|,6,5
null,null,0x0800,192.168.1.120,188.165.38.151,6,51052,443,tls,tls|,5,5
null,null,0x0800,192.168.1.120,192.168.1.1,17,51650,53,dns,dns|,1,1
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53110,tls,tls|,6,5
null,null,0x0800,192.168.1.120,192.168.1.1,17,49956,53,dns,dns|,1,1
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53111,tls,tls|,5,5
null,null,0x0800,192.168.1.120,192.168.1.1,17,59054,53,dns,dns|,1,1
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53112,tls,tls|,5,5
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53113,tls,tls|,6,5
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53114,tls,tls|,5,5
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53115,tls,tls|,5,5
null,null,0x0800,192.168.1.120,192.168.1.1,17,57627,53,dns,dns|,4,2
null,null,0x0800,192.168.1.120,188.165.38.151,6,48764,443,tls,tls|,6,5
null,null,0x0800,192.168.1.120,188.165.38.151,6,60532,443,tls,tls|,6,5
null,null,0x0800,192.168.1.120,188.165.38.151,6,48897,443,tls,tls|,7,5
null,null,0x0800,192.168.1.120,192.168.1.1,17,36021,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,48631,443,tls,tls|,6,5
null,null,0x0800,54.252.165.245,192.168.1.120,17,123,123,ntp,ntp|,27,27
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,33759,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,39008,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,57706,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,33755,dns,dns|,2,2
null,null,0x0800,192.168.1.120,188.165.38.151,6,50955,443,tls,tls|,5,5
null,null,0x0800,192.168.1.120,188.165.38.151,6,50822,443,tls,tls|,5,5
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,57702,dns,dns|,1,1
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53105,tls,tls|,5,5
null,null,0x0800,45.32.189.94,192.168.1.120,17,123,123,ntp,ntp|,5,5
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53106,tls,tls|,5,5
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53107,tls,tls|,6,5
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53108,tls,tls|,5,5
null,null,0x0800,192.168.1.120,188.165.38.151,6,51053,443,tls,tls|,5,5
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53109,tls,tls|,5,5
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53100,tls,tls|,5,5
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53101,tls,tls|,6,5
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53102,tls,tls|,5,5
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,45721,dns,dns|,150,150
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53103,tls,tls|,5,5
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,53104,tls,tls|,6,5
null,null,0x0800,194.68.30.131,192.168.1.120,6,80,46731,http,http|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,60531,443,tls,tls|,6,6
null,null,0x0800,192.168.1.120,188.165.38.151,6,48630,443,tls,tls|,6,6
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,33707,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,48763,443,tls,tls|,6,6
null,null,0x0800,192.168.1.120,188.165.38.151,6,48896,443,tls,tls|,6,6
null,null,0x0800,192.168.1.120,91.121.58.223,6,61000,80,http,http|,2,12
null,null,0x0800,192.168.1.120,192.168.1.1,17,36151,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,36284,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,39007,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,41942,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,49294,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,54786,443,tls,tls|,6,6
null,null,0x0800,192.168.1.120,192.168.1.1,17,54774,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,203.19.252.1,17,123,123,ntp,ntp|,3,3
null,null,0x0800,192.168.1.120,188.165.38.151,6,50825,443,tls,tls|,5,5
null,null,0x0800,192.168.1.120,192.168.1.1,17,54640,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,50958,443,tls,tls|,5,6
null,null,0x0800,192.168.1.120,192.168.1.1,17,50809,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,27.124.125.251,17,123,123,ntp,ntp|,25,25
null,null,0x0800,192.168.1.120,192.168.1.1,17,53443,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,55840,53,dns,dns|,1,1
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,60296,tls,tls|,5,6
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,60295,tls,tls|,6,6
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,60298,tls,tls|,6,6
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,60297,tls,tls|,5,7
null,null,0x0800,192.168.1.120,188.165.38.151,6,48895,443,tls,tls|,6,5
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,60292,tls,tls|,5,7
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,60291,tls,tls|,6,7
null,null,0x0800,192.168.1.120,188.165.38.151,6,48762,443,tls,tls|,6,5
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,60294,tls,tls|,5,7
null,null,0x0800,192.168.1.120,188.165.38.151,6,60530,443,tls,tls|,6,5
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,60293,tls,tls|,6,6
null,null,0x0800,192.168.1.120,192.168.1.1,17,54775,53,dns,dns|,1,1
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,60299,tls,tls|,5,6
null,null,0x0800,192.168.1.120,188.165.38.151,6,50957,443,tls,tls|,5,5
null,null,0x0800,192.168.1.120,188.165.38.151,6,50824,443,tls,tls|,5,5
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,50292,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,45707,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,34853,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,42172,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.120,17,53,45705,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,48761,443,tls,tls|,6,6
null,null,0x0800,188.165.38.151,192.168.1.120,6,443,60290,tls,tls|,5,7
null,null,0x0800,192.168.1.120,188.165.38.151,6,48894,443,tls,tls|,6,5
null,null,0x0800,192.168.1.120,192.168.1.1,17,52105,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,192.168.1.1,17,54776,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,46.105.38.79,6,35961,5228,none,none,2,2
null,null,0x0800,192.168.1.120,188.165.38.151,6,51056,443,tls,tls|,5,5
null,null,0x0800,192.168.1.120,188.165.38.151,6,50827,443,tls,tls|,5,6
null,null,0x0800,192.168.1.120,192.168.1.1,17,34989,53,dns,dns|,1,1
null,null,0x0800,192.168.1.120,188.165.38.151,6,48760,443,tls,tls|,7,5
